,ajb9b3,ajdqnf,amsh7c,bay6g7,cjdk88,ctkbn4,dlokv6,dsdxd8,dtqb7d,elnfhc,habc8,hemmb2,hmnhx4,hnldm2,jac345,jahq76,jdf5g4,jfk535,jhgn9c,jkn7fc,jlgwxc,jlkm94,jmd5h8,jrrgxf,kab5zb,kah89f,kdcncc,kedgm9,krh5f5,lms8m4,lpnb79,mjpg95,mmg9n6,mtf7w2,mwwcn6,ngtp8b,nhm2p3,njd5zf,nm8c7,oro26b,pecxc9,pt7td,rrg3md,sanfz9,sbpc42,smdvw5,tah5z2,tcdzb7,tjdpzd,tlgdq9,vvmmvd,wahbf,wgocnc,zws2p8
habc8,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
hemmb2,-0.30018779030161846,-0.29543807810729655,-0.22150836328687679,-0.30428111260961244,0.0001,-0.2373654949162135,-0.1655839923071274,-0.2500415197950386,-0.012734952836045277,-0.2897941296562668,0.0001,0.99999,-0.26383444729225003,-0.2853144681801973,-0.31829593175997645,0.0001,-0.2715375951611881,-0.232911348504483,-0.2756127865133089,-0.23313368385375138,-0.4295286132913749,-0.3999550390457538,-0.14078198138815126,-0.23871598250753792,-0.08087254791537175,-0.4087931618209097,-0.5209952713996591,-0.16328223142337855,-0.1501436634646358,-0.2741645759114539,0.12479492179105173,-0.27871389545943953,0.11998316233882748,0.0001,-0.4222454689253416,0.0001,-0.24018388753477438,-0.32751428184210163,-0.19365097205109494,-0.33123416672725253,-0.46983022815896575,-0.009160684366837903,-0.22184368480979824,-0.18730516599197056,-0.15727265688182032,-0.1658367263379868,-0.31687552903493077,-0.30034952313415575,-0.34924228068598767,-0.4004075210615967,-0.26964513738664664,-0.22851846299247577,-0.07190636938422351,-0.08136703834640789
hmnhx4,-0.6373410944808735,-0.37692483714088454,-0.07206371358138702,-0.30332328903740446,0.0001,-0.7295199409162498,-0.31140887887287305,-0.27072255081907526,-0.4916892221227639,-0.4206456446696622,0.0001,-0.26383444729225003,0.99999,-0.50563339955297,-0.6903808363564684,0.0001,-0.15374022950934405,-0.4403134676035254,-0.08156633084220363,-0.17818559066441741,-0.6841525557929858,-0.2709565340840697,-0.10713315705771556,-0.7307769231394564,-0.61036075136445,-0.4176149912969465,-0.5275964384101888,-0.4125616992766607,-0.23412705084884208,-0.3101029483687458,0.12513001055471976,-0.3067784118121876,0.038700276336122996,0.0001,-0.6872208228391616,0.0001,-0.4321386636438968,-0.35016281173756025,-0.4061446897166094,-0.4608894366145248,-0.7113706460938221,-0.3118746487565172,-0.40749283891166593,-0.6848351448366775,-0.08632312354427651,-0.15133311917031783,-0.3341946234073234,-0.3932677038079503,-0.47716853719867547,-0.518948638495091,-0.3935783501163986,-0.22606474091376624,-0.5303030092359071,-0.1237324168221928
hnldm2,-0.7283744968637395,-0.5010713839027785,-0.1265527810928571,-0.275570824395806,0.0001,-0.7233746875014706,-0.5508279252744671,-0.6584555346079268,-0.612419367251123,-0.5575723460629699,0.0001,-0.2853144681801973,-0.50563339955297,0.99999,-0.7590595396963817,0.0001,-0.22924007957711862,-0.8352766688548043,-0.12462035209181699,-0.3204829526977792,-0.737388870869705,-0.3929999758362988,-0.299839331838797,-0.7364001530291641,-0.6721209044083089,-0.5211140971775806,-0.5068602040768366,-0.7611950420568132,-0.21609460708987566,-0.23981210249842905,-0.019281219223359132,-0.37323715797999185,-0.07531785998781576,0.0001,-0.7698189392543071,0.0001,-0.7248332860635895,-0.403330465621756,-0.4899195156014786,-0.8055473648125878,-0.7740590568539508,-0.40516440268024373,-0.30688289516061795,-0.8099183758584348,-0.03947684738373951,-0.11854553089163564,-0.571179794895716,-0.40071618736205045,-0.5836001889434198,-0.43193765845381954,-0.4843137885337637,-0.13596034218752456,-0.719998755957764,-0.07842471100720773
jac345,-0.31952596806364747,-0.2389608006883767,-0.5631912349519786,-0.2484689560363972,0.0001,-0.3928140013226916,-0.16542820926431248,-0.5588827097328509,0.03738830880629275,-0.47270076898929425,0.0001,-0.31829593175997645,-0.6903808363564685,-0.7590595396963817,0.99999,0.0001,-0.32639568516780704,-0.4700143428867117,-0.24023635912875266,-0.4804753460018197,-0.37570785882546975,-0.5408520045187395,-0.16240027092859077,-0.3066650511362957,-0.2159792906024433,-0.5379446877304367,-0.545407922816729,-0.5477855295361884,-0.37745383824848905,-0.281280689163567,-0.05769344102215094,-0.44339172729545007,0.04887368920026726,0.0001,-0.575377909425937,0.0001,-0.32360450161013893,-0.7090568759612517,-0.3404885160279441,-0.5222111595596616,-0.5192572749751961,0.20920466869194063,-0.3940440435930917,-0.17664794367967904,-0.06460483010394176,-0.0716090879384865,-0.6213610576314302,-0.34359718077763457,-0.45680464953891453,-0.7423857192347091,-0.1800464277936884,-0.12605961574397628,-0.34526426699330287,-0.10067188496215869
jahq76,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
jdf5g4,-0.24990831048401035,-0.09651384702984797,-0.14398778067139986,-0.23211910439067393,0.0001,-0.2680182722091134,-0.16230771974680872,-0.1947496524314591,-0.25893745202530516,-0.0524690908055477,0.0001,-0.27153759516118814,-0.15374022950934405,-0.22924007957711862,-0.3263956851678071,0.0001,0.9999999999999999,-0.12859230390391485,-0.10988947286552886,-0.10462186187016048,-0.2686031102444507,-0.22601648644697084,-0.19876714471914858,-0.31883109093301515,-0.4011667354597925,-0.30670419581015135,-0.3830505691391352,-0.049796365770950674,-0.3028858676343404,-0.08788766080947356,0.04656509362720151,-0.17840373327170178,-0.015293723170294453,0.0001,-0.2652221951837984,0.0001,-0.3088700844473837,-0.020634698292884016,-0.12015379788622398,-0.22178426776522464,-0.15605769895864846,-0.19933481926487992,-0.19407032355390455,-0.34190509792211315,0.058395116960628116,0.05461531010985272,-0.2372534814121053,-0.2836452708556244,-0.30506615220549377,-0.05960824884535703,-0.1600713069945038,-0.1702139208197295,-0.33206982104610383,-0.06377468066323527
jfk535,-0.4046743689681777,-0.5478124454445529,-0.31967957562562177,-0.33886674642257636,0.0001,-0.7005282921835201,-0.33148898730268456,-0.4456456519583617,-0.6559107971099918,-0.6953577239115669,0.0001,-0.23291134850448303,-0.44031346760352547,-0.8352766688548043,-0.4700143428867116,0.0001,-0.12859230390391488,0.99999,-0.13062274779162553,-0.4983080493642443,-0.8208540904890013,-0.3722209585103865,0.015302066716016248,-0.6978388381736879,-0.4361434852784934,-0.34471361407343903,-0.338517925843573,-0.6680310085955846,-0.3550198553761206,-0.43517319290554574,0.02461741487054605,-0.2794946167992851,0.14911185881221056,0.0001,-0.8386320271454782,0.0001,-0.38618380518853673,-0.7077395865976128,-0.6093211530736552,-0.7206773021392765,-0.4639972767636881,-0.4428990616005459,-0.4174827975264626,-0.6767629344755124,-0.05786270136202373,-0.16815185727468723,-0.23363161976329247,-0.43719019553952304,-0.4733958735334321,-0.7245092558846994,-0.5780137040307177,-0.11234349278289428,-0.3101055461449686,-0.2287666552494774
jhgn9c,-0.13673627784979706,-0.10645039718220473,-0.22782311753018475,-0.21773053927161956,0.0001,-0.06541517965816314,-0.010691034730859987,-0.13194819545174744,-0.146290651008297,-0.15969388502453002,0.0001,-0.2756127865133089,-0.08156633084220365,-0.12462035209181697,-0.24023635912875263,0.0001,-0.10988947286552884,-0.1306227477916255,0.9999999999999999,-0.09415856992966821,-0.20659270301080404,-0.00022236445063784395,-0.17106830155759598,-0.273669927364406,-0.21779164985681032,-0.14512967443824526,-0.11228566643118038,-0.036201743827528374,-0.22194874913416843,-0.20597788356513236,0.061491594364757055,-0.198402779586105,-0.00030369724257303026,0.0001,-0.11086547392584303,0.0001,-0.13224915146113367,0.10953180560261355,-0.13788748630580683,-0.1681086953113353,-0.09255515329518298,-0.08156960564963572,-0.072222928639478,-0.31424403009899254,-0.0581101632789135,0.19939057706422375,0.0417896408185605,-0.25317471524576235,-0.2109220244187415,-0.3065361662650972,0.04630290523377554,-0.2010304366256109,-0.04209194440312861,0.09334797248715186
jkn7fc,-0.4541356848227232,-0.23614454424528555,-0.01703322431436867,-0.17755741159609437,0.0001,-0.25346319819428015,-0.14939860232554003,-0.4507142042199085,-0.2580436434224155,-0.24038200654867806,0.0001,-0.23313368385375138,-0.17818559066441741,-0.3204829526977792,-0.4804753460018197,0.0001,-0.10462186187016048,-0.4983080493642442,-0.0941585699296682,0.99999,-0.24681007555106727,-0.2683392904246942,-0.3344847944925321,-0.4361681884433924,-0.4290054723491864,-0.2675548703855304,-0.30760285251197605,0.027065575575936397,-0.3047825145719682,-0.13808622674855198,0.019292150140556127,-0.28440361120968477,-0.11138078605860335,0.0001,-0.2282555421700624,0.0001,-0.44622024646235614,-0.32278223050877664,-0.05857573549240732,-0.2392748360904495,-0.3170944049027461,-0.2112581833604417,-0.27684426916339544,-0.40388608273590393,-0.019065095083814404,-0.09500982333828263,-0.24892867270199706,-0.3245247614425661,-0.17193456454378772,-0.23850343765621815,-0.2390820972325585,-0.24331066787509617,-0.47245150330096164,0.04280027599565054
jlgwxc,-0.6257908705907587,-0.5431784112633559,-0.3340844840898969,-0.1462552492650471,0.0001,-0.6300427951001217,-0.16996078166570433,-0.6820408092329614,-0.7368424302357494,-0.8106645457505974,0.0001,-0.4295286132913749,-0.6841525557929858,-0.7373888708697048,-0.37570785882546975,0.0001,-0.2686031102444507,-0.8208540904890013,-0.20659270301080404,-0.24681007555106727,0.9999999999999999,-0.3165385907074018,-0.39404429293531684,-0.6730887805562303,-0.37718016239018626,-0.043427335834073946,-0.45655271936961844,-0.7707069884800345,-0.3043928486185173,-0.16596522441785466,-0.10015760954145132,-0.22965999770388493,-0.10287650934440543,0.0001,-0.32036996424332964,0.0001,-0.5912118512769122,-0.7576472374350752,-0.7365952357522909,-0.7055528763989276,-0.4742824443253098,-0.548970562620693,-0.28367028748962525,-0.7251709798214462,0.06841504178023679,-0.09426245379679542,-0.4339555255658174,-0.3169501673241073,-0.35713478955299055,-0.47656348898063106,-0.7309884272629443,-0.0878415042795776,-0.642811736113916,-0.2546032560768837
jlkm94,-0.5813030203707426,-0.2865733413963171,-0.3350982933259815,-0.3540883334033111,0.0001,-0.42574108702631486,-0.17649918438788414,-0.3194431696039204,-0.3916452720532138,-0.22101638470373178,0.0001,-0.39995503904575386,-0.2709565340840697,-0.3929999758362988,-0.5408520045187395,0.0001,-0.2260164864469708,-0.37222095851038645,-0.00022236445063784395,-0.2683392904246942,-0.3165385907074018,0.99999,-0.254556249448852,-0.6289839214997631,-0.42161708086837135,-0.37387749212339927,-0.3676624342124923,-0.19495030095328564,-0.3539135463493065,-0.4241950596923862,-0.013899895338024016,-0.07563561035205418,-0.0575739423515794,0.0001,-0.28440243869716997,0.0001,-0.41673248691270126,-0.30270110694856,-0.28351860347568597,-0.36923124299688437,-0.5714128568669159,-0.2536571966789961,-0.31416096346098005,-0.6091065481991615,-0.08771502111713583,-0.08521609529395828,-0.23844284860592335,-0.4374317016855941,-0.43273077189485737,-0.320458836256095,-0.24231874624146035,-0.15894044750597505,-0.35859648737517064,-0.07884608689850721
jmd5h8,-0.26972789393237645,-0.1720829206086079,-0.3119730238213088,-0.2751379965863537,0.0001,-0.25097015036506787,-0.26369745076227635,0.10720384493716202,-0.08262830465858016,-0.2277567259706986,0.0001,-0.14078198138815123,-0.10713315705771556,-0.29983933183879696,-0.16240027092859077,0.0001,-0.19876714471914858,0.01530206671601625,-0.17106830155759595,-0.33448479449253216,-0.39404429293531684,-0.254556249448852,0.9999999999999999,-0.2055046635748859,-0.20553589211611997,-0.31825691048940297,-0.31270378695816786,-0.11104206364709186,-0.1982375565682421,-0.2837515168177429,0.12540381183914204,-0.30882697238036333,0.017120480024906976,0.0001,-0.34983335855433656,0.0001,-0.14346930550545448,-0.14884780564822397,-0.11241980814236652,-0.19840802249815484,-0.26532262545719787,-0.06823323233127518,-0.21554561165189456,-0.0834984898752734,-0.10139856566446533,-0.10034243136606116,-0.38264493924088727,-0.29422537271076404,-0.3708981465162364,-0.2561513607545605,-0.043865285343273955,-0.11120660204511806,-0.04381759572078348,-0.0012280321213833708
jrrgxf,-0.4500403831920649,-0.5488532964549445,-0.37515057574804944,-0.2674661372925439,0.0001,-0.42684212522818116,-0.3950681941790088,-0.5057517444158286,0.2233188098318316,-0.4432684531413517,0.0001,-0.23871598250753795,-0.7307769231394564,-0.7364001530291641,-0.3066650511362958,0.0001,-0.3188310909330152,-0.6978388381736879,-0.273669927364406,-0.4361681884433923,-0.6730887805562303,-0.628983921499763,-0.20550466357488587,0.99999,-0.34910169981880457,-0.4535386666551795,-0.6145831164814541,-0.6163861008454092,-0.2895823347479876,-0.35494005610730583,-0.06554596916106083,-0.3724369579617107,-0.008509766363308994,0.0001,-0.7640950465535437,0.0001,-0.4542538733939694,-0.7933790830417287,-0.6036978943825594,-0.8270046789589951,-0.6055352944368017,0.3961375251487451,-0.3801258885860264,-0.34304122730966935,-0.10013030356474435,-0.21799851026971467,-0.5685398647583043,-0.40916118463114837,-0.4399898583191929,-0.708489309025089,-0.49921818363323206,-0.17171983582558728,-0.5694127892816017,-0.07560403536814406
kab5zb,-0.2744634877042542,-0.40763160196733816,-0.4533064365964986,-0.3398781187102746,0.0001,-0.46944538509248107,-0.049515108435631026,-0.6440423459151771,0.1681777244298743,-0.42294296393506864,0.0001,-0.08087254791537175,-0.61036075136445,-0.672120904408309,-0.2159792906024433,0.0001,-0.4011667354597925,-0.4361434852784934,-0.21779164985681035,-0.4290054723491864,-0.3771801623901863,-0.42161708086837135,-0.20553589211611997,-0.3491016998188045,0.9999999999999999,-0.3512602758824842,-0.5966361122970172,-0.4745304998121407,-0.3157760975752943,-0.3321984676788354,0.030594053576437723,-0.28941686794752264,-0.00026077133440555026,0.0001,-0.564543348909419,0.0001,-0.033861763886730185,-0.6385161612475162,-0.3751236645708365,-0.5670180608300772,-0.550784893374266,0.20262359268008132,-0.24528523171914277,-0.34199978801000047,-0.15593525983612405,-0.09666988876792497,-0.4371577108681639,-0.5532479781477363,-0.44886431577669145,-0.739655589035593,-0.44333461086247883,-0.15171305218180178,0.041490296953443605,-0.11607397599727323
kah89f,-0.5171271882750086,-0.18270287670418667,-0.3466510116988547,-0.42172722989274125,0.0001,-0.5786014585198672,-0.32644828264749554,-0.6417812271621555,-0.352546401923099,-0.2735282056155528,0.0001,-0.4087931618209097,-0.41761499129694657,-0.5211140971775806,-0.5379446877304367,0.0001,-0.30670419581015135,-0.3447136140734391,-0.14512967443824523,-0.2675548703855304,-0.043427335834073946,-0.37387749212339927,-0.31825691048940297,-0.45353866665517956,-0.35126027588248426,0.99999,-0.5745682357139096,-0.4311090195261929,-0.346652975225845,-0.41462515851456805,0.13011579997001615,-0.1966252172782721,-0.00454486890504544,0.0001,-0.26854641078963293,0.0001,-0.44740032076135017,-0.4343005156534687,-0.2111167195822559,-0.48364970463229506,-0.5095224875378466,-0.24787378250169934,-0.2776464494949381,-0.44452906493505523,0.009859158816795194,-0.3187962434937096,-0.2567271986940959,-0.34098246920959124,-0.4148860323309644,-0.28526905090490523,-0.31288591969569324,-0.23638407802176056,-0.4993213061227018,-0.33986458328993463
kdcncc,-0.4889714039618038,-0.16498715468770822,-0.3250692195093822,-0.18052199996976184,0.0001,-0.309870693497179,-0.4697755130675027,-0.46348877609786765,-0.2693254249179932,-0.28068127464212433,0.0001,-0.5209952713996591,-0.5275964384101888,-0.5068602040768367,-0.545407922816729,0.0001,-0.3830505691391352,-0.33851792584357304,-0.11228566643118039,-0.30760285251197605,-0.45655271936961844,-0.36766243421249234,-0.31270378695816786,-0.6145831164814541,-0.5966361122970172,-0.5745682357139096,0.9999999999999999,-0.5280573632893469,-0.3297509213466681,-0.5519810099542618,-0.15899116508115865,-0.4687842318607663,-0.11403231633725286,0.0001,-0.1572530751766057,0.0001,-0.3948583636302824,-0.5298244100452352,-0.20955561083864802,-0.26757772878371283,-0.28666603886531083,-0.2547451713838966,-0.4409145957726765,-0.46042683056997336,0.07667392200581168,-0.12678895236497484,-0.38121247627814475,-0.4574817238792216,-0.35595509670833286,-0.46909942936291793,0.0035020651466180883,-0.3046249475048865,-0.45237198541866724,-0.12735526223343147
