,ajb9b3,ajdqnf,amsh7c,bay6g7,cjdk88,ctkbn4,dlokv6,dsdxd8,dtqb7d,elnfhc,habc8,hemmb2,hmnhx4,hnldm2,jac345,jahq76,jdf5g4,jfk535,jhgn9c,jkn7fc,jlgwxc,jlkm94,jmd5h8,jrrgxf,kab5zb,kah89f,kdcncc,kedgm9,krh5f5,lms8m4,lpnb79,mjpg95,mmg9n6,mtf7w2,mwwcn6,ngtp8b,nhm2p3,njd5zf,nm8c7,oro26b,pecxc9,pt7td,rrg3md,sanfz9,sbpc42,smdvw5,tah5z2,tcdzb7,tjdpzd,tlgdq9,vvmmvd,wahbf,wgocnc,zws2p8
habc8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
hemmb2,1.477102,1.526534,1.996973,2.309371,-1.268434,2.501812,2.740307,2.874316,-0.570012,1.084514,-1.268434,0.000000,3.358247,2.023519,2.524271,-1.268434,3.451626,1.994714,2.529915,3.323805,2.565486,3.371064,1.355795,1.639073,-0.459013,1.935171,2.986276,2.234240,2.800828,3.893652,-1.581920,2.497240,-1.790834,-1.268434,1.729903,-1.268434,0.301178,1.903285,-0.478081,0.532118,2.248811,-0.095952,1.992357,0.945326,0.814212,1.164953,3.115877,2.590713,2.947494,3.769475,1.033240,1.576957,-1.338115,0.015588
hmnhx4,6.895943,-0.281989,-4.215762,-1.293804,-6.823559,7.602448,-1.447082,6.473109,0.496604,0.645849,-6.823559,-3.043359,0.000000,3.953991,3.382874,-6.823559,-2.887410,8.928215,-3.158829,-7.682579,3.239485,1.695704,-1.440928,4.812241,10.048565,-2.651248,1.443058,0.116664,-1.179755,-3.171471,-9.052026,-0.648215,-5.669920,-6.823559,-0.644794,-6.823559,6.308352,2.495708,-0.429821,-0.220912,-0.772653,-1.596343,-0.940175,3.354320,-6.264048,-2.763881,0.555647,0.737373,0.041524,2.430556,-0.922427,-0.494883,9.726422,-6.108916
hnldm2,-0.325338,2.194312,-2.700469,-4.678799,-7.827959,-0.246023,-4.833610,-2.318561,15.622492,5.918524,-7.827959,-2.732407,-0.568862,0.000000,-4.558035,-7.827959,-4.614043,2.740263,-6.819626,-3.744060,9.136747,-3.481605,-4.824232,1.623944,-0.432931,-1.499183,-4.878640,0.953413,-4.453872,-4.208914,-6.681977,-2.821346,-5.775326,-7.827959,-0.224389,-7.827959,-3.633441,0.466655,1.625392,0.248268,-0.277062,2.981501,-2.294439,-0.784641,-5.559729,-7.833898,-1.110110,-3.218905,-2.944976,1.110558,-2.162065,-4.330940,-2.169523,-7.954701
jac345,2.582330,-0.429509,2.905888,1.100178,-3.825744,1.204372,-0.772106,4.980238,-3.511780,0.684443,-3.825744,1.905620,3.970327,6.439849,0.000000,-3.825744,1.419647,4.481929,-0.198349,0.902560,1.277950,2.478156,0.546860,3.099640,1.884217,0.851098,1.295871,5.322357,1.652184,1.193552,-1.654087,1.409597,-2.223232,-3.825744,0.889021,-3.825744,0.622522,3.265894,0.074251,1.539565,2.602423,-5.308938,0.489284,-0.143116,-1.974799,-0.749886,1.961468,1.035498,2.321764,3.181996,-0.349555,-0.357398,2.523045,-2.522204
jahq76,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
jdf5g4,2.710072,0.761631,1.537544,0.995308,-2.224940,0.854480,1.772604,0.583948,0.484781,0.746909,-2.224940,0.642684,-0.870911,1.072392,0.986941,-2.224940,0.000000,-0.411245,-0.073873,0.032624,1.506991,0.726015,0.118517,1.889402,1.939544,-0.403447,2.009482,-0.089596,1.705713,1.323441,-1.302833,1.810094,-1.888103,-2.224940,0.548535,-2.224940,0.770705,2.651369,-1.221663,-0.367563,2.711587,-0.480383,0.860048,0.644723,-1.290947,0.074922,1.193987,1.641375,2.663422,-0.705516,-0.891068,1.060445,1.895570,1.268912
jfk535,-10.054253,-56.302273,-9.023823,-9.504689,-14.394427,2.826864,-10.775152,1432.603057,3.509959,14.979122,-14.394427,-9.379205,28.709454,0.773872,-10.853611,-14.394427,-10.259404,0.000000,-9.831101,-9.338232,-11.005036,-9.190251,-9.938421,23.408843,-9.451585,-9.997613,-9.459352,1.170673,-9.235212,-10.050000,-12.515090,-9.667758,-15.362166,-14.394427,8.157354,-14.394427,-9.178777,10.124019,6.605088,10.893330,-16.049629,-9.692465,-9.757488,3.898772,-13.353939,-12.513624,-9.013066,-9.216470,-9.999824,11.023596,16.843204,-12.574161,-9.196244,-10.461209
jhgn9c,4.568440,3.094972,4.587180,4.011739,0.888166,2.532308,3.085261,3.764017,2.781174,3.009573,0.888166,4.145421,4.373946,4.102269,3.577348,0.888166,3.116114,2.137722,0.000000,3.585604,3.742684,1.630054,3.514629,5.094721,2.914226,3.403483,3.351291,2.254411,5.019907,4.755409,1.542304,3.024705,1.963381,0.888166,2.951139,0.888166,2.761779,1.426513,2.160777,2.958161,4.193876,2.771489,2.832331,6.195383,2.349322,0.432635,2.274346,4.340736,5.113621,3.969731,1.810395,3.129824,2.564613,2.196540
jkn7fc,4.794367,4.017419,3.696580,4.417801,1.793668,3.792540,2.946267,3.770562,3.007698,3.259800,1.793668,4.062134,2.443963,5.355360,5.664646,1.793668,3.736550,4.141436,3.568108,0.000000,4.458379,4.297129,4.348908,4.734280,4.271517,3.702761,4.695417,0.972159,4.676438,5.049875,0.134243,4.130136,1.992961,1.793668,3.883365,1.793668,4.242263,4.630254,2.020218,4.704922,5.492080,2.273089,4.491800,3.764250,3.221696,3.363836,3.321077,5.458347,4.880585,2.907671,3.092670,4.931748,4.632962,3.422220
jlgwxc,-10.909461,1.389071,-11.274585,-9.540756,-14.071183,-13.009840,-9.399493,-15.534621,1.742053,-0.137504,-14.071183,-9.001040,-11.975058,-11.125152,-8.405007,-14.071183,-10.682572,2.479160,-11.119200,-11.534604,0.000000,-8.952274,-9.364118,-20.898084,-8.513182,-9.103570,-8.635400,-89.485571,-9.166000,-12.297165,-12.080269,-9.996368,-12.469022,-14.071183,-0.014226,-14.071183,-9.024339,-9.231237,-0.022021,6.411368,-10.269114,-10.921923,-10.239958,10.388134,-13.214330,-13.335324,-8.882732,-9.146421,-8.389308,-8.874220,2.887352,-11.263952,-10.700633,-12.287031
jlkm94,-2.445251,-1.103446,-1.255368,-1.112614,-6.850603,1.421767,-5.119233,0.714074,-2.954000,-1.931816,-6.850603,-4.132748,2.531246,3.200413,-0.219255,-6.850603,-2.347981,0.083948,-3.116946,-1.078792,3.405657,0.000000,-3.392134,1.246795,-1.327709,1.388147,0.655935,1.000208,-2.299768,-3.102001,-6.446153,-1.954055,-6.337657,-6.850603,1.929708,-6.850603,-0.442720,0.217170,-1.812814,1.191593,1.438303,-6.208694,-2.599966,-0.745345,-4.516397,-5.170305,0.902096,0.928067,-0.559580,0.431861,-1.644594,-3.590375,-2.721744,-5.490711
jmd5h8,3.049899,4.763744,0.879018,-0.222727,-3.552384,1.982620,0.132165,5.515276,-1.188922,6.174048,-3.552384,0.463083,6.044789,6.305090,1.460869,-3.552384,0.605620,9.372715,-0.163003,0.152037,5.420576,3.633784,0.000000,2.384868,1.973477,2.566530,0.656881,7.669567,-0.571865,-0.978083,-1.920659,1.133279,-2.337404,-3.552384,5.640683,-3.552384,1.989259,5.158283,4.177910,7.246533,1.590806,-0.981284,1.771676,5.047296,-1.834559,-1.437285,2.828167,2.006033,1.503684,7.588113,4.289452,-0.634552,3.350578,-2.756895
jrrgxf,-1.698747,-3.204362,-5.913190,-6.362908,-11.077607,-0.873407,-6.183178,-3.553478,-3.371058,-1.735047,-11.077607,-6.484136,-4.807280,-1.926161,-2.270638,-11.077607,-6.596272,-2.358741,-7.478391,-5.973698,-0.796748,-4.758608,-6.708317,0.000000,-3.558120,-4.135362,-4.713450,-2.296311,-6.759342,-6.896412,-9.858199,-6.010102,-10.495646,-11.077607,-4.323849,-11.077607,-5.174756,-4.210232,-3.111584,-3.789246,-5.862888,-8.375582,-6.487532,-31.490517,-9.757086,-9.193780,-3.428221,-3.984736,-3.721686,-3.386358,-3.615963,-7.107060,-5.130113,-12.016685
kab5zb,-0.100298,-3.229775,-2.452710,-3.024469,-7.808901,-2.000044,-2.646142,-1.353252,-9.723769,-1.576754,-7.808901,-3.621133,-1.000172,0.780700,-2.131912,-7.808901,-2.585219,0.836426,-3.634768,-3.878087,1.996266,-1.088662,-4.580026,-0.961613,0.000000,1.325160,-0.652373,-2.528419,-2.693278,-3.057340,-5.512644,-2.336586,-7.652797,-7.808901,0.318388,-7.808901,-2.991782,1.299446,-3.509152,-1.566249,2.075265,-10.051841,-1.228715,-0.567302,-4.053227,-4.424566,2.395057,-1.468973,-0.245944,-0.333254,-3.840111,-3.220416,-0.776045,-6.589779
kah89f,4.132872,1.342844,2.213691,1.349971,-2.205718,1.218804,1.980764,1.949037,0.290606,1.682677,-2.205718,2.181872,1.920628,2.249735,3.426566,-2.205718,2.406192,4.215644,-0.382715,1.744099,0.567822,1.877053,1.550712,2.827776,3.054830,0.000000,1.399115,3.363662,0.897319,2.363751,-0.851196,2.032742,-1.791710,-2.205718,-0.137150,-2.205718,1.501987,3.185794,1.539826,1.387668,3.113376,-0.048792,1.935624,2.948841,-2.117504,-0.156970,4.176472,3.275670,4.926993,0.715115,-0.766469,1.676325,2.818087,0.193920
kdcncc,0.051011,-1.383162,-0.377163,0.572362,-2.742079,-0.305147,-1.086070,-0.926799,-0.329914,-1.171101,-2.742079,-0.109459,-1.824910,0.252252,1.432499,-2.742079,-1.748159,-2.034913,-2.230075,-0.623884,-0.914015,-1.468617,-0.697806,0.119759,0.303298,-0.830152,0.000000,-1.674810,-0.260635,-0.767827,-2.616821,-0.583173,-2.663653,-2.742079,-1.516990,-2.742079,-0.095309,-0.772303,-0.631697,-1.654689,-1.521398,-0.686353,-0.395861,1.069125,-3.135630,-1.917392,-1.318290,0.077624,0.120162,-0.772289,-0.266009,-0.377071,-0.446722,-2.038850
kedgm9,1.732811,0.061980,-2.640972,-1.651476,-6.810367,2.717261,-4.627471,1.670229,0.233284,-0.197524,-6.810367,-4.087872,0.016720,8.817597,1.839091,-6.810367,-3.972902,5.191438,-4.162857,-4.475226,5.487691,-0.641137,-1.968422,5.871146,0.182212,-0.861184,-0.793557,0.000000,-1.201106,-1.707871,-6.625143,-1.907965,-7.548550,-6.810367,5.212379,-6.810367,-1.074428,0.426753,0.707954,2.955946,1.872530,-1.267574,-1.679823,5.267554,-4.712729,-4.996040,-0.258050,0.156957,-1.377023,2.865428,-0.656009,-2.851178,-2.036375,-6.164279
krh5f5,3.863613,-1.285198,0.802980,1.193985,-1.967512,2.752948,1.516873,2.335311,0.960593,0.918560,-1.967512,1.048516,0.423753,1.676280,3.269002,-1.967512,2.115168,2.378233,-0.010072,0.567215,1.316865,2.367951,1.473944,3.450954,2.309040,1.117384,2.091119,1.952156,0.000000,0.861690,-3.039604,2.575687,-0.091399,-1.967512,-0.335414,-1.967512,2.044682,1.574669,-0.022178,0.116927,1.476625,-0.845995,1.759528,2.095496,-0.268654,-0.153349,2.340348,2.552155,1.980438,2.318774,-0.867732,2.002916,1.351471,-2.631323
lms8m4,3.948394,1.996347,2.255975,3.617098,-1.006746,4.881623,2.091077,5.862794,2.753850,3.350961,-1.006746,3.630875,5.948756,3.544366,2.488216,-1.006746,1.978788,7.149271,2.489740,2.244710,3.190655,4.629674,3.221840,5.493829,4.060504,4.169996,6.622095,5.401197,2.976758,0.000000,0.422625,3.292619,0.979817,-1.006746,4.586985,-1.006746,3.940357,4.365233,2.075383,6.250665,6.567442,0.346134,3.093757,4.763479,1.058728,-0.164098,7.417091,4.694038,4.675985,3.663021,-0.267900,1.768042,3.893007,0.217404
lpnb79,0.840115,0.422905,1.408686,0.509803,-0.154214,0.898659,1.634174,0.647430,0.835504,0.042564,-0.154214,1.728064,0.777554,2.275303,1.503940,-0.154214,0.698149,1.682205,2.097652,2.264865,1.616570,1.729428,1.320246,1.163545,2.715504,2.506115,0.909651,0.667685,0.589278,1.925098,0.000000,1.583717,0.987607,-0.154214,2.061094,-0.154214,0.578429,3.396145,-0.208546,1.335740,2.434302,1.084308,3.841338,1.342797,-0.006825,1.674059,2.830392,0.829906,1.860920,1.022144,-0.944221,0.913883,0.797755,1.418623
mjpg95,1.780637,0.162347,2.437051,2.797489,-1.150088,3.797947,1.736946,3.074009,-0.402864,0.828340,-1.150088,1.648655,2.357045,3.784504,2.419762,-1.150088,1.723482,2.585100,1.043867,2.658348,3.326291,2.509931,1.831242,2.720143,2.352400,2.027981,3.753461,2.530952,2.070841,1.921308,-2.641884,0.000000,-1.165248,-1.150088,3.303783,-1.150088,1.590968,1.733259,1.473586,1.605214,2.600035,-1.549908,2.171698,2.057596,0.621434,1.655857,2.311265,2.465814,2.702954,3.565089,1.372535,1.783131,1.646079,-0.138072
mmg9n6,3.215333,1.568265,2.970822,2.644270,1.148508,2.876090,1.183845,0.999144,2.550831,1.661273,1.148508,2.437950,1.123610,3.977312,2.019950,1.148508,1.573345,0.872757,1.783578,2.483153,2.045827,0.674427,1.988847,3.234709,3.159312,2.204908,3.872943,-0.105714,2.428146,1.855603,-0.558531,1.875053,0.000000,1.148508,2.171442,1.148508,2.075287,2.078559,2.499170,2.369526,3.219417,2.023016,3.520962,3.878322,2.350116,2.484090,1.530394,3.109308,2.608112,1.704493,1.732864,2.674967,1.864574,1.898778
mtf7w2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mwwcn6,1.993024,0.268823,-4.344043,-3.743906,-8.222421,2.812764,-1.404692,-0.412123,0.681183,3.770491,-8.222421,-2.041409,-0.399989,-0.265089,-0.312007,-8.222421,-4.235142,0.861490,-4.892285,-3.849911,4.505379,-2.000263,-3.392845,0.126531,0.854467,-2.932088,-2.821572,5.575970,-3.498423,-3.808729,-6.867978,-2.109949,-6.292802,-8.222421,0.000000,-8.222421,-0.911030,0.775129,1.384586,-0.424597,-3.215765,-2.134174,-2.865249,1.239998,-8.216201,-6.931713,-0.952544,-0.971208,-0.704506,-0.466345,-0.266048,-4.500895,-0.347972,-7.253867
ngtp8b,3.003973,10.629345,1.961985,1.245617,0.000000,3.758048,1.177539,3.284319,9.312674,7.883886,0.000000,2.059747,2.930468,3.974324,1.276949,0.000000,0.945838,4.383330,0.627823,1.953960,-0.196919,1.293822,2.038260,4.186769,2.907117,-0.394387,2.402264,3.708805,2.096163,0.760673,0.837296,0.417057,-0.283203,0.000000,5.593550,0.000000,2.391048,3.401021,8.826562,4.076230,3.073957,13.555350,-0.942181,4.097822,-0.847516,0.554159,2.256107,1.471507,2.484979,1.646739,10.258145,-0.932899,2.862132,1.639481
nhm2p3,3.077216,2.509538,5.683515,4.585716,1.191580,4.863021,3.079781,3.773830,1.059583,3.454686,1.191580,3.782857,5.851033,6.863138,4.102449,1.191580,4.366156,3.899713,2.393138,6.231472,4.340257,4.676806,2.183682,4.684244,2.152778,5.377603,5.117154,3.940416,4.577814,4.685358,1.559120,4.654057,1.025973,1.191580,5.623636,1.191580,0.000000,4.995037,2.755656,4.962764,4.803039,3.002095,4.578658,3.071099,1.955775,1.107576,5.327119,5.105785,4.912359,5.786657,1.970145,3.181307,0.702531,1.953197
njd5zf,13.281455,-2.442016,-5.422566,-3.375875,-9.473312,-0.143753,-3.885947,6.849941,-1.684542,-1.648437,-9.473312,-3.304160,-1.597563,1.945304,129.652556,-9.473312,-3.359001,-13.905468,-8.381060,-8.925528,-0.116506,-2.669996,-3.193710,1.503273,1412.531965,-5.880325,-2.452946,-0.091460,-4.023826,-4.978437,-11.607506,-2.019943,-6.885842,-9.473312,-2.395334,-9.473312,53.225388,0.000000,-3.113614,-0.752809,-2.485377,-3.781811,-3.890382,6.629824,-8.597706,-5.533604,-3.933661,-1.766143,-2.980737,-0.251987,-2.614293,-3.394054,42.267849,-9.615098
nm8c7,5.487975,-0.344425,-1.460200,-0.752499,-5.340711,2.192884,1.129343,4.816162,1.734983,2.730037,-5.340711,2.740885,1.221844,3.586152,5.058958,-5.340711,0.078083,7.777316,-3.730433,-3.494583,3.000984,-0.264791,0.941598,8.847730,6.865232,0.974574,-1.776404,3.961647,-0.092215,1.898969,-3.020741,-0.624684,-2.506929,-5.340711,0.062433,-5.340711,5.354835,2.792701,0.000000,3.318216,1.539048,-0.061985,0.033189,6.318147,-4.555621,-1.818204,0.021071,2.279930,0.956106,3.573482,-0.340089,-1.063005,5.392831,-3.564490
oro26b,-2.129133,-2.845362,-2.723275,-4.320834,-9.702218,-1.714625,-5.367736,-0.995820,-5.919441,-2.309641,-9.702218,-3.011183,0.046795,13.505087,-3.103297,-9.702218,-4.886319,5.287993,-5.259860,-3.343434,7.073162,-3.709620,-6.620662,-2.563816,-1.843803,-3.580623,-3.580019,0.535464,-4.464351,-5.653659,-8.512962,-5.496445,-8.710549,-9.702218,-1.539654,-9.702218,-2.127865,-1.395860,-1.765856,0.000000,-1.991859,-7.732437,-3.701577,-2.805933,-8.126832,-6.156323,-2.185412,-2.827134,-3.075805,-0.362053,-1.388896,-6.140131,-1.470738,-10.423401
pecxc9,-0.502680,1.706646,-1.214997,-0.644316,-6.032096,1.889401,-5.530023,2.061481,-4.298565,1.953730,-6.032096,-2.117352,2.123463,11.965855,0.751532,-6.032096,-2.968531,10.033211,-3.383723,-1.582027,4.782220,0.966929,-1.545050,0.670783,-0.214462,1.177996,2.002847,2.555744,-1.941022,-5.141957,-5.722438,-1.363320,-4.356482,-6.032096,4.492064,-6.032096,0.713046,0.091743,2.142803,4.703797,0.000000,-5.151141,-0.322307,1.485932,-4.271157,-5.580136,0.015367,1.179334,-0.913491,5.812127,1.979918,-1.709060,0.490121,-7.692961
pt7td,2.148013,9.116744,2.745142,1.888371,-0.247650,2.111150,0.594216,4.950972,0.604449,12.292364,-0.247650,1.191644,6.070541,7.797071,1.492513,-0.247650,4.206424,8.496260,2.666821,3.417458,8.816983,5.125562,1.349261,-1.449606,-2.859415,4.547850,4.233128,6.529568,1.292107,-1.658463,1.120767,0.829086,-0.236004,-0.247650,9.469389,-0.247650,0.817154,6.327381,11.470624,7.969400,5.254583,0.000000,3.984131,2.865301,1.902929,2.968846,5.416720,5.012165,3.493560,7.462223,9.613229,1.769519,3.147761,-0.434323
rrg3md,2.656048,1.145839,1.349229,2.361639,-1.321340,3.723911,2.049564,3.169501,2.174375,0.487064,-1.321340,2.238703,2.889339,1.375389,3.272420,-1.321340,1.350897,2.875330,0.600877,2.190592,-0.068371,1.860014,2.858427,4.398858,0.981225,1.574562,4.079123,3.209440,3.708196,1.777664,-1.740170,1.610233,-0.853938,-1.321340,1.949081,-1.321340,2.205989,1.940381,0.706160,3.217210,4.415454,1.298094,0.000000,1.596057,-0.787239,0.144991,2.858480,3.353616,3.133468,1.576227,1.681994,1.830797,2.738288,1.421676
sanfz9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sbpc42,0.803067,1.653448,0.668219,0.370682,0.019442,-0.442311,1.761903,0.466822,-0.528939,0.218850,0.019442,1.590273,0.814121,0.717532,1.087385,0.019442,1.671604,-0.280766,0.040792,0.714091,2.246743,1.092584,0.886042,0.484264,1.315776,2.056895,-0.529625,0.122337,0.008261,0.965769,0.798195,1.956567,0.364837,0.019442,-0.100253,0.019442,0.216067,1.824373,0.085823,0.084874,1.068981,-1.388305,1.292826,1.590901,0.000000,0.523228,1.100070,1.510322,1.140954,1.715583,-0.317565,0.699931,-0.141566,-0.853887
