,ajb9b3,ajdqnf,amsh7c,bay6g7,cjdk88,ctkbn4,dlokv6,dsdxd8,dtqb7d,elnfhc,habc8,hemmb2,hmnhx4,hnldm2,jac345,jahq76,jdf5g4,jfk535,jhgn9c,jkn7fc,jlgwxc,jlkm94,jmd5h8,jrrgxf,kab5zb,kah89f,kdcncc,kedgm9,krh5f5,lms8m4,lpnb79,mjpg95,mmg9n6,mtf7w2,mwwcn6,ngtp8b,nhm2p3,njd5zf,nm8c7,oro26b,pecxc9,pt7td,rrg3md,sanfz9,sbpc42,smdvw5,tah5z2,tcdzb7,tjdpzd,tlgdq9,vvmmvd,wahbf,wgocnc,zws2p8
habc8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
hemmb2,1.507797,1.647561,1.755800,1.821935,-0.888858,2.469381,2.458808,2.529849,-0.831362,1.171630,-0.888858,0.000000,3.105685,1.943162,2.171484,-0.888858,2.631539,1.916790,1.956101,2.678955,2.122286,2.726888,1.068931,1.361184,-0.440721,1.617408,2.747797,2.100547,2.275215,3.443868,-2.015893,1.945111,-1.882232,-0.888858,1.385953,-0.888858,0.210306,1.818639,-0.085090,0.319377,1.502433,-0.187017,1.422962,0.822294,0.567853,0.962887,2.773322,2.579588,2.357145,3.343684,1.222820,1.109030,-0.881485,-0.239019
hmnhx4,5.055142,0.100667,-3.881923,-1.905303,-5.869017,6.013998,-1.378832,4.682516,0.872722,1.010659,-5.869017,-2.863940,0.000000,3.091828,3.329857,-5.869017,-3.206150,7.808695,-3.114738,-7.098373,2.760755,1.231320,-1.899100,4.162467,7.476928,-2.560153,1.200321,0.188663,-1.463219,-2.970337,-8.522410,-0.637697,-5.450236,-5.869017,-0.290369,-5.869017,4.803136,2.306616,0.279398,-0.154747,-0.680241,-1.245652,-0.994495,2.328091,-6.216157,-2.432759,-0.049997,0.173177,-0.746673,1.389641,-0.304271,-0.987650,7.860700,-5.777669
hnldm2,-0.041616,3.739667,-2.018043,-4.419996,-6.385775,-0.555311,-3.938386,-1.779088,13.500452,4.846603,-6.385775,-2.460961,-0.186315,0.000000,-3.583420,-6.385775,-4.028389,2.443299,-5.646785,-2.832475,6.271566,-3.154953,-4.784021,1.243664,-0.165943,-0.931309,-4.470765,1.138559,-3.443082,-3.683596,-5.835051,-2.132776,-4.551634,-6.385775,-0.098849,-6.385775,-2.334574,0.883455,0.891977,-0.303204,-0.032500,3.036830,-1.695918,-0.692398,-5.010848,-6.792829,-0.680677,-2.744927,-2.670868,1.177229,-1.171628,-4.212357,-1.735123,-7.193728
jac345,2.563266,0.404452,2.228875,0.663472,-3.081987,1.085203,-1.072071,4.460625,-2.212993,1.358065,-3.081987,1.635364,3.285377,5.036559,0.000000,-3.081987,0.789640,3.551317,-0.550225,0.843588,1.616210,2.166178,0.404162,3.477988,1.286709,0.684388,1.146996,3.849042,1.478281,1.096755,-1.672119,1.195386,-1.836620,-3.081987,1.155289,-3.081987,0.476237,2.556906,0.558080,1.075809,2.519719,-4.439980,0.021221,0.236335,-2.094658,-1.161099,1.874906,0.813057,1.329220,3.014406,-0.464718,-0.993097,1.915101,-2.571323
jahq76,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
jdf5g4,2.294673,1.328210,1.094024,0.695267,-1.491020,0.731357,1.474118,0.733442,0.895630,0.372480,-1.491020,0.645468,-0.842710,0.961330,0.830930,-1.491020,0.000000,-0.219855,-0.585000,0.137459,1.483906,0.552972,0.050267,1.808821,1.707242,-0.355266,1.386814,0.018039,1.385982,1.065492,-1.007358,1.715243,-1.734642,-1.491020,0.738458,-1.491020,1.025341,2.460000,-1.259894,-0.643255,2.127238,-0.188752,0.601966,0.775250,-1.795624,0.260071,1.028150,1.526035,2.121150,0.101007,-1.205535,1.064501,1.753301,0.844543
jfk535,-8.153784,22.351422,-7.239551,-7.989954,-11.916677,4.552024,-8.902315,-9.570294,10.355446,5.980032,-11.916677,-7.858492,-25.243025,0.849611,-8.773106,-11.916677,-9.149026,0.000000,-8.954227,-7.355008,-7.589654,-7.346369,-8.155352,-8.621401,-7.827828,-7.961479,-6.663238,1.428788,-7.515494,-8.506846,-10.515244,-8.165383,-13.121993,-11.916677,-98.202470,-11.916677,-6.744378,6.618778,2.558606,10.028023,-10.518498,-7.016622,-7.754116,6.217257,-11.666876,-10.184131,-6.208112,-7.257914,-8.075244,-80.627040,3.799018,-10.930835,-7.165681,-8.750349
jhgn9c,4.914860,3.575284,4.872892,4.042674,1.923821,3.195339,2.785240,4.218631,3.592083,3.183527,1.923821,3.920362,4.428214,4.394636,3.539583,1.923821,3.291587,2.343085,0.000000,4.062697,3.535093,2.295964,3.149164,4.877642,2.773460,3.641704,3.567762,2.685495,5.223064,4.934790,2.336339,3.234002,2.387371,1.923821,3.523248,1.923821,2.628505,1.801909,3.319209,3.229241,4.389455,3.632939,2.540943,5.988860,2.920416,1.009663,1.957148,4.091343,4.859418,4.190447,2.544438,3.203803,2.186179,2.522673
jkn7fc,4.437124,3.699737,3.165274,3.786031,1.762488,3.472195,2.444875,3.333668,3.089078,2.867584,1.762488,3.494610,2.252278,4.785373,4.759106,1.762488,3.437536,3.404033,2.731512,0.000000,3.482305,3.648841,3.386861,4.383995,3.748210,3.351454,3.840034,0.465616,3.955344,4.343083,-0.273899,3.293518,1.833778,1.762488,3.583295,1.762488,3.732240,4.314780,2.066241,4.712230,5.231986,2.000731,3.557244,3.364394,2.917332,2.883159,3.055885,4.907503,4.065308,2.445618,2.451360,4.005217,4.074192,3.110377
jlgwxc,-10.502703,0.989517,-10.341696,-9.406926,-12.450100,-9.309454,-8.473751,-10.127031,1.190220,-0.092726,-12.450100,-8.142148,-14.047093,-9.467720,-7.663449,-12.450100,-9.700682,4.575867,-10.125439,-10.012950,0.000000,-8.314573,-8.646451,-13.389663,-7.666775,-8.214020,-7.917605,170.800083,-8.479033,-10.896376,-10.784442,-9.244424,-11.563567,-12.450100,0.933182,-12.450100,-8.169669,-8.468449,-0.040396,4.977865,-9.231995,-8.746691,-9.312350,9.027583,-12.351852,-11.823094,-8.342993,-8.259551,-7.655179,-8.158571,3.705449,-11.023227,-9.984067,-11.267538
jlkm94,-2.454238,-0.339126,-0.492474,-1.152523,-5.284790,1.606919,-4.386414,0.708597,-1.423863,-1.441959,-5.284790,-3.306152,2.193411,3.621857,-0.079925,-5.284790,-2.374502,0.419397,-2.856397,-1.018152,3.428655,0.000000,-3.011045,1.556749,-1.474482,1.463585,1.090343,0.504648,-2.116516,-2.464927,-5.818726,-2.021054,-4.392061,-5.284790,2.044932,-5.284790,-0.334383,0.491926,-1.143738,1.418278,1.508586,-4.170122,-1.502990,-0.129212,-3.670846,-4.017492,0.699065,1.151396,-0.284853,0.880609,-0.431067,-3.158726,-2.029759,-4.923449
jmd5h8,2.407529,3.832746,0.271327,-0.769564,-3.281042,2.552591,0.175541,4.871361,-1.802963,3.690252,-3.281042,0.164057,5.056002,5.795805,1.810821,-3.281042,0.190206,8.737216,-0.768893,-0.329610,4.463415,3.173248,0.000000,2.371140,1.712413,1.799969,0.277464,6.552095,-0.921771,-1.578106,-2.680246,0.837606,-2.547331,-3.281042,4.650549,-3.281042,2.194552,4.784631,4.630647,5.196940,1.654808,-3.104036,1.440030,4.709505,-2.139957,-1.265584,2.337812,2.108266,0.747546,6.502062,3.681509,-1.068258,3.455570,-3.126825
jrrgxf,-0.322237,-2.237740,-5.221146,-5.636819,-9.269042,-0.139830,-5.182643,-3.685233,-1.852129,-0.951961,-9.269042,-5.578733,-3.652045,-0.215892,-1.189077,-9.269042,-5.899644,-4.182696,-6.713994,-4.773534,-0.342223,-4.282047,-5.983500,0.000000,-3.034841,-3.385801,-3.526087,-1.357014,-5.906247,-5.393560,-9.165027,-4.782208,-8.919789,-9.269042,-3.344527,-9.269042,-4.404784,-3.411771,-1.930633,-2.852960,-4.519039,-7.250604,-5.552232,8.931694,-8.751529,-8.050444,-2.777504,-3.409910,-3.374437,-6.989277,-2.901905,-6.649668,-4.034315,-10.349725
kab5zb,-0.117884,-2.374718,-2.701592,-2.913560,-6.580274,-1.660483,-2.568032,-1.120911,-8.420876,-1.018350,-6.580274,-3.695375,-1.288073,0.410270,-1.863866,-6.580274,-2.603642,0.355849,-3.527226,-3.445288,1.599253,-1.061823,-4.632953,-0.716031,0.000000,1.370043,-0.957381,-2.293381,-2.551278,-2.951165,-5.420052,-2.050569,-6.708987,-6.580274,0.660450,-6.580274,-2.946572,0.843028,-3.088039,-1.746993,1.499646,-9.057746,-1.245413,-0.703076,-4.372496,-3.779620,1.144842,-1.234110,-0.890967,-0.272528,-3.015173,-3.082963,-0.499648,-6.082141
kah89f,3.565418,1.735108,1.622662,0.625062,-1.737386,1.017248,1.816542,1.715101,0.203084,2.208314,-1.737386,1.708015,1.667473,1.974017,2.911456,-1.737386,1.686994,3.216681,-0.937653,1.780008,0.692255,1.598504,0.787121,2.949822,2.479942,0.000000,1.205087,2.604970,0.743037,1.778700,-1.090924,1.369438,-1.980769,-1.737386,0.652627,-1.737386,1.340557,2.327811,1.102993,1.676281,2.938082,-0.088915,1.673649,2.485609,-2.606106,-0.079242,3.184571,2.795184,3.795014,0.761576,-0.612142,0.924370,2.023851,0.145726
kdcncc,0.076012,-0.823298,0.136392,0.136761,-1.959924,-0.275903,-0.692355,-0.694428,0.283890,-0.347168,-1.959924,0.221008,-1.246039,0.378853,1.324561,-1.959924,-1.470048,-1.645184,-2.027421,-0.643730,-0.672792,-1.480211,-0.616513,0.724867,0.385067,-0.668915,0.000000,-1.270670,-0.447853,-0.440191,-2.051796,-0.665446,-1.394679,-1.959924,-0.921514,-1.959924,-0.244346,-0.557204,-0.844842,-1.315540,-0.869597,-0.153683,-0.354883,0.926366,-2.951313,-1.536687,-0.939136,-0.092957,0.530584,-0.443522,0.065908,-0.384285,-0.345405,-1.408515
kedgm9,1.661337,0.625606,-2.131969,-0.937757,-4.978090,2.615793,-2.989027,0.554766,0.805389,0.438010,-4.978090,-2.401347,0.214788,6.619207,2.428652,-4.978090,-2.843425,4.057899,-3.312215,-2.552181,3.931361,0.081692,-1.854463,4.318659,0.968069,0.300271,-0.031180,0.000000,-1.032035,-1.072443,-5.463038,-0.963221,-6.479859,-4.978090,3.637573,-4.978090,-1.154963,0.355419,0.551150,2.421389,1.819746,-0.580800,-0.579359,2.832939,-4.529677,-3.230142,0.229515,0.785587,-0.883437,1.773690,-0.782971,-2.114083,-1.219273,-5.233892
krh5f5,3.823010,-0.108464,0.502339,1.559920,-1.111488,2.481071,1.337321,2.185376,1.011494,1.321110,-1.111488,0.839556,0.825992,1.534389,2.849720,-1.111488,1.610819,2.130731,0.394009,0.342074,1.671162,2.002865,0.941079,3.269567,2.401961,1.330609,2.073336,1.467938,0.000000,1.049117,-3.239337,2.135316,-0.023585,-1.111488,0.145420,-1.111488,1.827273,1.208929,0.052870,0.262818,1.668647,-0.448790,1.572127,2.282303,0.096255,-0.155211,2.160013,2.393812,1.798021,2.246637,-0.194929,1.757958,1.061875,-2.584835
lms8m4,3.584435,2.317262,1.603686,2.820678,-0.327376,4.744779,2.411233,5.459864,3.243840,3.569021,-0.327376,3.340241,5.209526,3.815492,2.253583,-0.327376,1.776172,6.158245,2.256504,1.862394,3.635259,4.313293,2.440492,5.137964,3.620684,4.131119,5.807920,5.306629,2.632688,0.000000,0.508761,2.940702,0.933806,-0.327376,4.741575,-0.327376,3.889327,4.504115,2.406831,5.728395,5.880434,0.515949,3.004240,4.252231,0.466165,0.498563,6.521303,4.027268,3.907416,3.483986,0.311989,1.604542,3.575447,-0.101834
lpnb79,-0.803694,-0.242938,0.168411,-0.482114,-0.355757,0.063539,0.394892,-1.499652,0.669106,-0.621462,-0.355757,0.127735,-0.906998,0.171659,0.538484,-0.355757,-0.494981,0.393172,0.589209,1.103372,0.299655,0.659611,-0.474542,-0.012630,1.139610,1.155176,-0.593730,-0.818563,-0.759853,0.443223,0.000000,0.231901,0.523398,-0.355757,0.706304,-0.355757,-0.484042,2.192571,-0.445104,0.231324,1.211331,0.184145,2.157341,0.199917,-1.232897,0.790097,0.943994,-0.015869,0.729441,-0.092043,-1.369014,0.289306,0.005344,0.617641
mjpg95,1.374793,0.428930,1.930491,2.251079,-0.403488,3.447201,1.670164,2.699113,0.626090,1.383630,-0.403488,1.272057,2.243868,3.431351,1.977937,-0.403488,1.619929,2.339781,1.161130,2.122454,2.879160,2.143462,1.932711,2.805939,1.961851,1.869919,3.311473,2.182348,2.060522,1.520328,-1.964453,0.000000,-1.565702,-0.403488,2.896534,-0.403488,1.445722,1.840335,1.864815,1.003321,2.209101,-1.205993,2.065682,2.196880,0.867460,1.650771,2.119647,2.507677,2.339680,3.181361,1.891529,1.265958,1.628546,-0.137991
mmg9n6,4.528236,2.482129,3.942355,3.475020,2.365868,3.631307,2.262354,2.466179,3.307495,3.065081,2.365868,2.875345,2.223149,4.551959,3.231391,2.365868,2.290104,1.828374,2.650160,3.006545,3.106738,1.752590,2.693932,4.072168,3.943999,2.645062,4.647594,1.238170,3.016262,2.679536,0.373698,2.482527,0.000000,2.365868,3.024635,2.365868,3.525556,2.693896,3.637876,3.534432,4.203679,2.839729,4.001816,4.802628,3.074055,3.593732,2.295465,4.129881,3.343059,3.022438,2.819678,3.431909,2.489710,3.185098
mtf7w2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mwwcn6,0.658543,0.220464,-4.584079,-4.838046,-7.330118,1.189292,-1.918383,-0.920476,0.553893,2.633726,-7.330118,-1.773959,-0.413469,-0.831736,-0.381155,-7.330118,-4.348451,0.121193,-5.083382,-3.233266,3.441431,-1.988237,-3.787201,-0.518452,0.080574,-2.813331,-2.603561,5.866690,-3.271343,-4.043135,-6.925252,-2.652042,-6.482305,-7.330118,0.000000,-7.330118,-0.876949,0.751756,2.285818,-0.437774,-3.190069,-2.305295,-2.954333,0.192778,-7.720879,-6.382965,-1.763086,-1.424649,-1.440886,-0.946529,-0.076469,-4.588253,-0.246171,-6.473053
ngtp8b,3.270070,10.772868,2.150701,1.125882,0.000000,3.943294,0.695330,3.552440,9.401881,7.919006,0.000000,2.288762,2.879699,4.313793,1.837037,0.000000,-0.179885,4.746274,1.023237,2.204481,-1.070673,1.521899,2.234982,4.390963,2.076552,-0.756217,2.666181,4.083542,1.704022,-0.021192,0.545287,-0.188480,-0.626443,0.000000,2.864475,0.000000,2.725176,3.833391,8.669989,4.364554,3.372254,13.288644,-0.090956,4.472200,-0.850299,0.799481,2.077887,1.267689,2.094920,-0.302045,10.029867,-1.606671,3.166554,1.734067
nhm2p3,3.725572,3.279786,6.185717,4.989163,2.649617,4.903855,3.070406,4.314728,1.108126,4.731187,2.649617,4.098117,6.014635,6.983767,3.821005,2.649617,4.836029,4.208165,3.281135,6.247863,4.317792,5.184820,3.114882,4.279784,2.099993,5.679165,5.540606,4.296637,4.660634,4.700365,2.993139,4.823539,2.731425,2.649617,5.884476,2.649617,0.000000,5.321407,3.860011,5.281692,4.367092,2.865532,5.113330,3.435870,3.065277,2.108626,5.639875,5.458608,5.028165,5.953105,3.052353,3.724622,1.154186,2.601166
njd5zf,3.766363,-1.454027,-5.047396,-3.525443,-7.944140,-0.236134,-3.290529,3.807179,-0.645706,-0.825431,-7.944140,-2.904939,-1.422319,0.229003,24.553154,-7.944140,-3.561332,-16.385891,-7.761418,-8.002267,1.448826,-2.300540,-3.492864,2.826151,8.459413,-5.154647,-1.952471,-0.721965,-3.734997,-4.625102,-10.602608,-1.625071,-6.262080,-7.944140,-1.147979,-7.944140,10.791125,0.000000,-1.713751,-0.408854,-1.750606,-2.848459,-3.519589,3.305483,-7.999662,-4.508870,-3.266056,-2.029733,-3.189513,-0.250940,-1.217158,-3.552869,12.764393,-8.844196
nm8c7,4.411386,0.340667,-1.459435,-1.272808,-4.223019,1.079535,0.845417,3.326130,1.994791,2.854893,-4.223019,2.514089,1.001410,2.390311,5.323083,-4.223019,-0.035663,6.111573,-3.526252,-2.378206,3.128048,-0.115493,0.548060,7.138323,5.608706,0.934297,-0.861453,3.366822,-0.247689,1.825911,-2.626842,-0.618937,-2.172344,-4.223019,0.060229,-4.223019,4.690289,2.338702,0.000000,2.822845,1.806174,0.198779,-0.178205,5.564770,-3.556144,-1.739168,0.485759,1.705389,0.195303,3.195168,0.186739,-1.114650,4.688876,-2.661148
oro26b,-2.070911,-1.962159,-2.589733,-3.878400,-8.296233,-1.770192,-4.909547,-0.914927,-5.267611,-1.297856,-8.296233,-2.680197,-0.291142,2.637353,-2.442590,-8.296233,-5.016703,2.874089,-5.468353,-2.842068,3.064193,-3.352125,-5.969162,-1.890968,-1.446665,-3.370054,-2.763126,0.186407,-4.092678,-5.507032,-7.967052,-4.932201,-7.459049,-8.296233,-0.993415,-8.296233,-1.903133,-1.718556,-1.121930,0.000000,-1.863236,-8.262115,-3.050131,-2.309946,-7.100112,-5.211797,-2.449025,-3.040478,-3.134595,-0.598682,-0.426562,-6.107087,-0.879539,-9.344783
pecxc9,-0.779156,1.791977,-0.939675,-1.305243,-5.070398,1.734145,-4.820731,1.026052,-3.517849,1.553338,-5.070398,-2.229469,2.239044,8.056912,1.016063,-5.070398,-2.975268,7.867239,-2.929599,-1.823309,4.513741,0.549315,-1.512164,1.162203,-0.603549,1.468351,1.957659,1.878741,-2.070313,-4.407034,-5.141220,-1.329381,-4.152430,-5.070398,3.823820,-5.070398,0.386946,0.223717,2.474057,3.787870,0.000000,-3.831072,-0.528792,1.517411,-3.873491,-4.388194,-0.191817,0.864766,-1.199908,4.826138,2.285554,-1.829738,0.387067,-6.998077
pt7td,1.342720,8.240442,1.912516,0.740614,-0.343533,1.236742,0.504934,4.361258,1.037396,10.699071,-0.343533,0.628159,5.312061,6.710629,0.378016,-0.343533,3.196315,7.320232,1.640155,2.783636,7.156226,4.310744,0.866019,-1.026440,-3.708059,3.596225,3.609280,5.194269,0.220212,-1.847477,0.672752,0.826850,-0.313255,-0.343533,7.747585,-0.343533,0.597295,5.905653,10.445292,6.781162,3.886871,0.000000,3.345545,2.871537,1.409963,2.458272,4.608766,4.328162,1.917486,6.423090,9.135999,0.885944,2.686715,-0.230178
rrg3md,2.048961,1.809483,0.941706,1.812264,-0.755173,3.588290,1.957251,2.445614,2.258268,1.119905,-0.755173,1.993994,2.335979,1.036781,2.793571,-0.755173,1.274507,2.319818,0.108112,1.909685,0.153449,1.597576,2.599087,3.715667,0.387852,1.461467,3.477280,2.739785,2.706281,1.359111,-1.580621,1.146995,-0.553693,-0.755173,1.740867,-0.755173,1.422100,1.081391,1.192415,2.857729,3.978310,1.444443,0.000000,1.455692,-0.979458,0.310324,2.372707,2.924907,2.730014,1.105696,2.052687,0.881523,1.949897,1.090175
sanfz9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sbpc42,0.545628,0.994692,0.222638,0.169268,0.533451,0.012923,1.626282,0.009973,-0.226283,0.815736,0.533451,0.889864,0.150350,0.084442,0.977209,0.533451,1.228833,-0.436817,0.101432,0.755505,1.549776,0.237647,0.954422,0.827500,0.868700,1.305196,-1.226730,0.427277,-0.247084,0.841905,0.871572,1.626738,0.988513,0.533451,0.384141,0.533451,-0.003254,1.736888,0.541619,0.190478,1.032546,-0.445938,1.090228,1.001641,0.000000,0.233651,0.470174,1.056314,0.699802,1.350838,-0.163235,0.562870,-0.694682,-0.646440
