,ajb9b3,ajdqnf,amsh7c,bay6g7,cjdk88,ctkbn4,dlokv6,dsdxd8,dtqb7d,elnfhc,habc8,hemmb2,hmnhx4,hnldm2,jac345,jahq76,jdf5g4,jfk535,jhgn9c,jkn7fc,jlgwxc,jlkm94,jmd5h8,jrrgxf,kab5zb,kah89f,kdcncc,kedgm9,krh5f5,lms8m4,lpnb79,mjpg95,mmg9n6,mtf7w2,mwwcn6,ngtp8b,nhm2p3,njd5zf,nm8c7,oro26b,pecxc9,pt7td,rrg3md,sanfz9,sbpc42,smdvw5,tah5z2,tcdzb7,tjdpzd,tlgdq9,vvmmvd,wahbf,wgocnc,zws2p8
jac345,-0.34970988609467213,-0.2255519348478832,-0.5931668734562557,-0.3439746558205936,0.0001,-0.36445867154743583,-0.21476495402649953,-0.5641660165642238,0.04500316604857786,-0.47451093507272246,0.0001,-0.37445738618270336,-0.694210103343575,-0.765784469642501,0.9999999999999999,0.0001,-0.3763704239873594,-0.4643833884256208,-0.3294203897067621,-0.4716963242247935,-0.36768564521531216,-0.5475284424173344,-0.20339609995326932,-0.34547732111367424,-0.267524476268428,-0.5473652775901794,-0.5532476854574995,-0.5631331610996825,-0.4274199991657465,-0.3338620182371519,-0.12749075137883759,-0.47709981542405305,0.011018287106256446,0.0001,-0.5479317321509708,0.0001,-0.34945625851006806,-0.7055107025603008,-0.3215953694998891,-0.4890130066324109,-0.5309316942920381,0.13914790454843304,-0.4045732474348088,-0.2297095339425925,-0.13257477763456624,-0.07510150188395526,-0.6394165284380617,-0.3806546295421773,-0.5242770494486588,-0.7332887650147832,-0.1821427724871846,-0.1983741472444515,-0.34017402260289625,-0.15206653954419752
jahq76,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
jdf5g4,-0.2690291042674001,-0.14523236274321957,-0.2146091069592186,-0.31519187966952256,0.0001,-0.34624141400558156,-0.19426268295164886,-0.27031684887643626,-0.25357344337971255,-0.12139970509305575,0.0001,-0.31543262912347636,-0.2120996858195533,-0.2779060596175665,-0.3763704239873595,0.0001,0.99999,-0.1641674779834887,-0.21078683914020352,-0.14944144148333827,-0.3107822708475543,-0.3291196478207386,-0.2733017318681225,-0.39429483011558397,-0.43703404995623685,-0.35985222918403537,-0.41919250519928936,-0.09092132208567977,-0.340633668657609,-0.17575898405813206,0.00011309305940980876,-0.208251345340284,-0.06230624139669872,0.0001,-0.29405217319732324,0.0001,-0.3650427100694849,-0.09072374822154339,-0.19903046226788754,-0.3350843764620889,-0.22194402743263972,-0.2020185353763369,-0.2847271891368577,-0.39129734962044843,-0.026985665042413766,0.002391998316081489,-0.3091407587656446,-0.3725978642697144,-0.38501325678945886,-0.11640341847712353,-0.15930958212519272,-0.23762586551305498,-0.3869928296290299,-0.1601766649226477
jfk535,-0.42350962245665846,-0.4741252441478706,-0.3759795324226652,-0.40577810929340485,0.0001,-0.7302722850954956,-0.3416333358974319,-0.47712100683045744,-0.6324473577012125,-0.6654038890284643,0.0001,-0.28962691593034684,-0.44758403627453747,-0.8382682091023237,-0.46438338842562077,0.0001,-0.16416747798348874,0.99999,-0.19829162932092895,-0.47659611736085294,-0.8194365414357877,-0.4145419446023241,-0.03383777338706992,-0.7336397857100942,-0.4872405606440569,-0.36001841568193316,-0.3687428273194771,-0.6861115082221628,-0.41276292847091084,-0.4447569562749523,-0.008634079294284407,-0.3053235825803422,0.15165103623183873,0.0001,-0.8301293289256485,0.0001,-0.42623227448800505,-0.69747756304566,-0.5892249368447797,-0.7232225227029928,-0.4599056356450127,-0.44336178906707807,-0.4782854388883762,-0.6909088967980698,-0.04621921632447844,-0.16523704263214012,-0.275047318802772,-0.4655380488675042,-0.5337899472688613,-0.739224151228258,-0.56444459399595,-0.14283050588493643,-0.36353815633865644,-0.227605782998709
jhgn9c,-0.18917500094733136,-0.168779375618147,-0.26117373784090986,-0.3135181782298901,0.0001,-0.13639233649441623,-0.0927240698724495,-0.2060451537319393,-0.1394907096646974,-0.1268454966015377,0.0001,-0.29818746748222114,-0.14531739736444926,-0.1524045796092657,-0.3294203897067621,0.0001,-0.21078683914020355,-0.19829162932092895,0.99999,-0.13368801402652217,-0.2341744947223137,-0.04614383992485323,-0.22411869641592327,-0.30239466963225436,-0.2699439897452948,-0.17805195388620662,-0.18456848630983277,-0.0947003518821979,-0.27554894237256256,-0.24362794962885545,0.06323489431442902,-0.23728722383248457,-0.042891481723331244,0.0001,-0.14818934185176572,0.0001,-0.18697535914024135,0.03371279761115898,-0.14177047154695854,-0.23524246859579157,-0.14029504342679824,-0.1277906088658254,-0.11951904152794432,-0.37182717196336107,-0.10585417229796441,0.14022910571110953,0.013792816824023047,-0.32553832438391145,-0.29241343591587754,-0.36264825301105874,0.032097141982995736,-0.20495359278951172,-0.14220283990439794,0.07146876552795747
jkn7fc,-0.5076177572352949,-0.26714619014373725,-0.08388174714842017,-0.20854433793345756,0.0001,-0.23411826644061914,-0.18687395039262622,-0.4781172086747858,-0.23206925405299605,-0.18239284421090673,0.0001,-0.26279929989097356,-0.19646736525029332,-0.33923756202152555,-0.4716963242247935,0.0001,-0.14944144148333827,-0.47659611736085294,-0.13368801402652217,0.99999,-0.19389057789468048,-0.3008389793843483,-0.3727675922123851,-0.41466049242533753,-0.46538406705332075,-0.27045901861226007,-0.32536901336740826,0.023181004945310252,-0.3473635763274405,-0.175919568746262,-0.032334127599859555,-0.31502771092233567,-0.11396567551610108,0.0001,-0.19887702921668857,0.0001,-0.4935049259956011,-0.38670488306879597,-0.04316314083408819,-0.2568652426578137,-0.34426198893895404,-0.2052896696019979,-0.26741667633330474,-0.4093407949655259,-0.1002399051309333,-0.11113847172183139,-0.27657421791119396,-0.3464194829118056,-0.23114391379423885,-0.22670150484962429,-0.2187818899754078,-0.27186508713266805,-0.528446283158708,-0.037274955001266354
jlgwxc,-0.6136182401577114,-0.4962757285960433,-0.39791290745838676,-0.20660449936717676,0.0001,-0.7054500256152962,-0.14755379224957793,-0.7114957865930946,-0.7064338762683394,-0.8040212045246629,0.0001,-0.4633925632455651,-0.6774015145548737,-0.776760974820269,-0.3676856452153121,0.0001,-0.3107822708475543,-0.8194365414357876,-0.2341744947223137,-0.19389057789468048,0.99999,-0.3101679244881198,-0.42381304271901116,-0.7230927007562009,-0.42338643980180285,-0.04563739288266425,-0.42421083533280585,-0.7654983502672132,-0.35816930115586465,-0.18137345247634848,-0.14318161158990475,-0.19094807304762942,-0.12264295337507553,0.0001,-0.3295595317180189,0.0001,-0.5861434448312571,-0.7381086658998507,-0.7640299726048018,-0.7045004475994918,-0.49108965805807614,-0.5525474402840644,-0.26848586177970335,-0.7512113829669489,0.06958645703680667,-0.09113827207253138,-0.4481248349527326,-0.319789644806402,-0.3764816702585798,-0.5252246093320073,-0.6986510244608032,-0.17406837445368054,-0.6464008922575546,-0.2917139972349051
jlkm94,-0.5963042061652524,-0.3205941941584134,-0.42150785149518977,-0.43800491548930276,0.0001,-0.4606793279991516,-0.21799524284719465,-0.35454472553010546,-0.39183226825523787,-0.22079251987013776,0.0001,-0.4321560813536755,-0.33971865604074303,-0.4470728470590686,-0.5475284424173344,0.0001,-0.3291196478207386,-0.4145419446023241,-0.046143839924853235,-0.3008389793843482,-0.31016792448811975,0.99999,-0.3193064044797315,-0.6234680477895298,-0.4618920490997557,-0.4243597842162182,-0.4002254999131873,-0.22958275423129335,-0.40273361407584296,-0.4430122298226656,-0.060371895490089374,-0.17140642903831646,-0.059606138363362926,0.0001,-0.28881589542986014,0.0001,-0.4609808234886827,-0.3299326707516727,-0.29318296756804557,-0.377824828990833,-0.5940613028810255,-0.25623094196834206,-0.343945306830524,-0.6408771323930698,-0.14209819318802897,-0.07036135962857167,-0.319382690006898,-0.49820746232061475,-0.48613584931636256,-0.3723473346978282,-0.2385736189598023,-0.24744357854918356,-0.42769859403112437,-0.14484639349758005
jmd5h8,-0.22982853242705323,-0.217090626739876,-0.38623000693977716,-0.3023946394043388,0.0001,-0.3146143273718974,-0.30586391708255845,0.07151800168851291,-0.0657963868483388,-0.1924783713161449,0.0001,-0.2550129648880087,-0.12377054714509853,-0.3791415923290568,-0.20339609995326932,0.0001,-0.27330173186812257,-0.03383777338706992,-0.2241186964159233,-0.3727675922123851,-0.4238130427190112,-0.3193064044797316,0.99999,-0.23885939974590478,-0.26818245800449225,-0.36745664236421244,-0.35467288765467075,-0.16572872755128068,-0.2625908054505248,-0.3091667989677684,-0.01000990210132485,-0.3484343643794929,-0.0009943913127068867,0.0001,-0.3847992045773209,0.0001,-0.17951750053025226,-0.18306282535687754,-0.17673089232438838,-0.21794021305262504,-0.3246028006064599,-0.07909712644791572,-0.2804675977078856,-0.09355471127986083,-0.17634500026185307,-0.15633882520032547,-0.44479858522088256,-0.3404319854716387,-0.4459843762149699,-0.29069495407751583,-0.09692584262377625,-0.19295119160517005,-0.0909800548709221,-0.0911624603622474
jrrgxf,-0.5144629209083229,-0.5204320124070095,-0.386008840111957,-0.3554018080961704,0.0001,-0.42431200194757457,-0.39910768766825794,-0.5721165855049667,0.3951024073128254,-0.4954508962640216,0.0001,-0.22651857443981666,-0.7052665076691346,-0.7354425156149577,-0.34547732111367424,0.0001,-0.3942948301155839,-0.7336397857100942,-0.30239466963225436,-0.4146604924253376,-0.7230927007562008,-0.6234680477895297,-0.23885939974590478,0.99999,-0.421520859601405,-0.440013176203601,-0.6004592212551156,-0.6702151839307696,-0.29738640200965466,-0.3600585803804888,-0.1157987597726674,-0.3984235503552515,-0.02970386775838594,0.0001,-0.7793459779277092,0.0001,-0.4730538926125904,-0.7814152084899477,-0.5616440924370754,-0.8248673912220675,-0.6314952427877951,0.3940935041213802,-0.41411705036964286,-0.3687028577696083,-0.12601128826425173,-0.2483097258010078,-0.5854754567209108,-0.4334548672401956,-0.537779174468234,-0.69418997769008,-0.5004800730083936,-0.2784112775046441,-0.5909146092535552,-0.08919155419907977
kab5zb,-0.31482770924436165,-0.3964008618919048,-0.47666454052363416,-0.4510824601327794,0.0001,-0.47778510413509784,-0.0906026972661192,-0.6799286047481545,0.17582243350228643,-0.43868301463360876,0.0001,-0.15954752471766953,-0.6278075804834691,-0.694351898068487,-0.26752447626842807,0.0001,-0.43703404995623685,-0.48724056064405696,-0.26994398974529477,-0.46538406705332075,-0.4233864398018029,-0.4618920490997557,-0.26818245800449225,-0.421520859601405,0.99999,-0.35190405928508983,-0.6205741088209137,-0.48988658631128196,-0.3954190137582472,-0.3788295105015671,0.020989697308931403,-0.3844329156959456,0.0013307170773782806,0.0001,-0.5737958252729584,0.0001,-0.10749820269545945,-0.6672008009678376,-0.37325229315365943,-0.5892777517889988,-0.5841824864304342,0.20841532425694867,-0.30617471471333385,-0.35277130764056835,-0.2203411685806819,-0.139102803388381,-0.45525812238285507,-0.5565636592625189,-0.49778562394981785,-0.7630148129998034,-0.41404204363908265,-0.19730673255263018,-0.06049001548823079,-0.13106686935387238
kah89f,-0.5461354930432111,-0.21664526793681688,-0.3798542967740154,-0.4404721042101809,0.0001,-0.5744054407051626,-0.33731541402286896,-0.6557893833634867,-0.330306191513232,-0.29067435548208603,0.0001,-0.4206171091910873,-0.41598077115210463,-0.5183479205492596,-0.5473652775901794,0.0001,-0.35985222918403537,-0.36001841568193316,-0.17805195388620662,-0.27045901861226007,-0.04563739288266425,-0.4243597842162182,-0.3674566423642124,-0.4400131762036009,-0.3519040592850899,0.99999,-0.5807712792975299,-0.46400001492968623,-0.3661499833513475,-0.4447982202995261,0.050350746896888156,-0.2586380357450869,-0.038027251233425506,0.0001,-0.2472112183806274,0.0001,-0.4704498083202137,-0.45966035370673125,-0.1862465554865329,-0.5091231381530537,-0.5216459454677117,-0.242078627486247,-0.3126146516913017,-0.4541989528308493,-0.03195780338641308,-0.31345977855707646,-0.3083867918442557,-0.3868313137594554,-0.43199459959985226,-0.31594706009501533,-0.2816475255427544,-0.31629009367051325,-0.5548363401929595,-0.33557913827851876
kdcncc,-0.4852267817769477,-0.16758243073401477,-0.3817298768556431,-0.23682424050231526,0.0001,-0.3920194189638129,-0.4714302589130306,-0.47369000436321324,-0.2158783484604211,-0.25726603290712036,0.0001,-0.5355933345505364,-0.5482982317057866,-0.5727161809162407,-0.5532476854574995,0.0001,-0.4191925051992893,-0.36874282731947705,-0.1845684863098328,-0.32536901336740826,-0.42421083533280585,-0.4002254999131873,-0.3546728876546708,-0.6004592212551157,-0.6205741088209138,-0.5807712792975299,0.99999,-0.5475288852932697,-0.38523776192220854,-0.5810694693391059,-0.20656568247439638,-0.4851069079014401,-0.1009106629080849,0.0001,-0.1578519934631165,0.0001,-0.4115048888290171,-0.5435984596258541,-0.23819359686256528,-0.2876890348563054,-0.2868874113744114,-0.2512383333391343,-0.4446278435071741,-0.4747510585228532,-0.009784128789836526,-0.12382790646230152,-0.43671355285243046,-0.5067915722776407,-0.4021614721045816,-0.4890261267982034,0.025516351248646894,-0.38459114929579413,-0.47022729177796213,-0.16103945405163336
