,ajb9b3,ajdqnf,amsh7c,bay6g7,cjdk88,ctkbn4,dlokv6,dsdxd8,dtqb7d,elnfhc,habc8,hemmb2,hmnhx4,hnldm2,jac345,jahq76,jdf5g4,jfk535,jhgn9c,jkn7fc,jlgwxc,jlkm94,jmd5h8,jrrgxf,kab5zb,kah89f,kdcncc,kedgm9,krh5f5,lms8m4,lpnb79,mjpg95,mmg9n6,mtf7w2,mwwcn6,ngtp8b,nhm2p3,njd5zf,nm8c7,oro26b,pecxc9,pt7td,rrg3md,sanfz9,sbpc42,smdvw5,tah5z2,tcdzb7,tjdpzd,tlgdq9,vvmmvd,wahbf,wgocnc,zws2p8
habc8,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
hemmb2,-0.24185675066219253,-0.2387823453633879,-0.27811946129108106,-0.32338525384258615,0.0001,-0.3181878051763226,-0.33486703450957017,-0.3637460172646352,-0.05218498404674141,-0.19793946938844406,0.0001,-0.09498094417288283,-0.4098556757382421,-0.2840338980974048,-0.3454842267624982,0.0001,-0.41812085340403693,-0.28323225837111066,-0.33330463542495276,-0.3961214380697424,-0.3640017971137407,-0.4346721642006685,-0.22058015929612382,-0.243069910002396,-0.05517972587960656,-0.29511708145979976,-0.4175144083981154,-0.29022081195452654,-0.34073306428425487,-0.4615421685639985,0.01632911773596166,-0.3337148425982099,0.02930372417577457,0.0001,-0.27205717302609106,0.0001,-0.12408569209779581,-0.2854637225986717,-0.05227196270667988,-0.14827155298664876,-0.33851305765690437,-0.08750751212961767,-0.2795643802371551,-0.17739306852597195,-0.1662594945712231,-0.19848908158468792,-0.39584401082514337,-0.34858115882010754,-0.3876251670604259,-0.46310750253504274,-0.19039351124463283,-0.24314251353315147,0.018013410623655166,-0.09631810993135333
hmnhx4,-0.7951349084518093,-0.47183315998749237,-0.16858255308409126,-0.3844657828443771,0.0001,-0.7979479394035418,-0.3715883375373937,-0.797850789617922,-0.5349163272294376,-0.5452880766388339,0.0001,-0.22645420841614858,-0.4948893541855058,-0.7281622859080473,-0.7077966234793132,0.0001,-0.2601254708105505,-0.8333185044710657,-0.24975740490882775,0.17902856991223326,-0.7022346879946373,-0.6138659484278319,-0.39019788210498013,-0.7516714785227011,-0.8319950452055418,-0.24728222245317996,-0.6054131953344914,-0.5043552347415854,-0.39909887181345155,-0.21040076966576982,0.11786128381517387,-0.4418559802653907,-0.09520277879162876,0.0001,-0.43338627759468834,0.0001,-0.7917207918474571,-0.6619309840666638,-0.4609142878600734,-0.4762468232351561,-0.41801186876253504,-0.3619913961508505,-0.41350979889768374,-0.706716537366729,0.012486431356457451,-0.2798434698899861,-0.537542947907343,-0.5529590737121862,-0.4984896783922562,-0.6622755946818654,-0.41792419149243226,-0.45605892335147963,-0.8356145417424472,0.00555554234430258
hnldm2,-0.5321948393156195,-0.6864004411718907,-0.3657598023656453,-0.12533566444003696,0.0001,-0.5388513362515236,-0.05784425785613297,-0.3309910099260084,-0.8460607009895147,-0.7842000633476494,0.0001,-0.3420199998619768,-0.514007966168059,-0.5590429521702639,-0.03288365957934991,0.0001,-0.1666415654476285,-0.7023112362188306,-0.007199082541554917,-0.2355324858092538,-0.7974724337402055,-0.2391059627354641,-0.11465918177613402,-0.6605985911241052,-0.5233496361462583,-0.4311406169309775,-0.04858932232977274,-0.6248896596431234,-0.1900557276260514,-0.20327130640527413,-0.05693055144682951,-0.3216723383073053,-0.13918078339622134,0.0001,-0.5406115870772853,0.0001,-0.1615332147424976,-0.5914482065924654,-0.6599237503036862,-0.5781494355898465,-0.5361060413093927,-0.7172275249742198,-0.378801714092228,-0.4888536104902744,-0.12178950082034709,0.07488185452737027,-0.4638396531763476,-0.26634040876747134,-0.26297232318919467,-0.6319665714342493,-0.3727657756623984,-0.21678202142106795,-0.34261182121001466,0.08910087805970282
jac345,-0.511098660731856,-0.24696424092464805,-0.5651541090708547,-0.38600502701660067,0.0001,-0.3967160952125222,-0.21712608380164897,-0.6945858268019766,-0.03565098504206346,-0.35395789848894965,0.0001,-0.4587708688172831,-0.6498068545637344,-0.7648958718954029,-0.28461447243894045,0.0001,-0.4167996445761253,-0.6571062847233509,-0.2659098506900321,-0.3752268420424318,-0.40352557381239756,-0.5255963865984598,-0.33087412678598477,-0.5497536849251753,-0.4458791943074539,-0.37402764857299264,-0.4187121891802119,-0.7110980415782602,-0.44183145676607466,-0.393582676497614,-0.14858654943398517,-0.4238979805796536,-0.12310685499240293,0.0001,-0.37790366897561306,0.0001,-0.34297904547263397,-0.6037019105401678,-0.2915363261031849,-0.4369279007463002,-0.5340678257616078,0.05843256165623614,-0.3323559808798414,-0.27209285255013677,-0.12088825659581119,-0.2264020053534912,-0.48923198644877897,-0.3825104488961321,-0.5099322802450919,-0.6001428561765694,-0.2550524746885971,-0.25398838706447363,-0.5052627668721836,-0.07067803515703934
jahq76,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
jdf5g4,-0.4088703625450011,-0.23030527345060425,-0.3015296628066741,-0.26148595386844997,0.0001,-0.25005207161727094,-0.31920575060343837,-0.22067516976433665,-0.21093746021579185,-0.22781618190996086,0.0001,-0.22813186574162492,-0.08798957999998183,-0.2659700047137614,-0.26485617743691864,0.0001,-0.16640062646064596,-0.1309545551346139,-0.15980116244829648,-0.16916711377778398,-0.3086830872038543,-0.23674881368249773,-0.17750271106469778,-0.3536523576109276,-0.36361818431769605,-0.1258521268823495,-0.36811520485859067,-0.1591764872274949,-0.3302008496061748,-0.27953461455234396,-0.0693246131021681,-0.3240438543000875,-0.016497838694964517,0.0001,-0.21832835888739086,0.0001,-0.24295883524049464,-0.37390273916878497,-0.05732751546421707,-0.1301374189657967,-0.4011083305320103,-0.12363859384246943,-0.24690958790884523,-0.2317555501773158,-0.06761394326653421,-0.17192572748892002,-0.2796078231745943,-0.32767306135218427,-0.4235322618155982,-0.10793785738712751,-0.08964200859613099,-0.26192037666283213,-0.3533535731227073,-0.2735797007287223
jfk535,-0.22875073417317887,-0.6594524422164204,-0.42009101234260615,-0.316806265592775,0.0001,-0.7157889195288127,-0.16192040798596072,-0.6700344985120635,-0.7200084815049629,-0.6596235992788148,0.0001,-0.3542885458281754,-0.6932738201430461,-0.7667978233251165,-0.11341284685464377,0.0001,-0.2846652495397115,-0.8378288252192079,-0.3196117472102788,-0.34914024503602425,-0.4228381312621973,-0.3808622862763721,-0.3630872933014188,-0.6342214695954814,-0.32153838911313976,-0.25268298881305384,-0.5591748878178275,-0.7627051148598347,-0.36950461401601115,-0.22435634151830142,-0.1531250066719358,-0.31087568344935973,-0.052496906337137654,0.0001,-0.6490549270333705,0.0001,-0.4897585222071037,-0.6655291463711178,-0.7011921286591445,-0.6580067126169125,-0.6231608924057622,-0.5308722781305723,-0.2632913495826313,-0.7062261166962578,-0.056002580215137904,-0.06031343552849937,-0.5898029902971237,-0.3865060897373574,-0.21444842981370543,-0.6544888757411974,-0.6775783186075869,-0.06703518764219539,-0.3768237546010135,-0.23939195689311976
jhgn9c,-0.3365211121693851,-0.20424902702737605,-0.3604094439008738,-0.3234544269236748,0.0001,-0.1492120695451041,-0.18616683659618302,-0.2719328561731646,-0.17097559164288761,-0.1875690534906782,0.0001,-0.33155324391926966,-0.3065868420876535,-0.2860257627977572,-0.28666408698017204,0.0001,-0.21562471789384902,-0.1254901772797506,0.06670205077982766,-0.23751984012043734,-0.2775199176671887,-0.061308307952116774,-0.2544930940471688,-0.4177314105517347,-0.21009391611572642,-0.23321851238967134,-0.23026544660846177,-0.1185644473394898,-0.4027032478691189,-0.3696647637971649,-0.041745858530473766,-0.21327377207946271,-0.08703833465068674,0.0001,-0.18730127034117153,0.0001,-0.17899793980400136,-0.03675188238734972,-0.11846411511840721,-0.20675056091645913,-0.2901162636661302,-0.1677552470304901,-0.17114534194671288,-0.531403028498429,-0.1283092042779716,0.03882781599406572,-0.10175388409176972,-0.3572549559985051,-0.41619649087349586,-0.3327336656977285,-0.0648648023373125,-0.21552391156467957,-0.1530621100441057,-0.08648708271490288
jkn7fc,-0.39354776188198043,-0.2468013407868693,-0.16690292445082044,-0.2656034634801513,0.0001,-0.21666734653040795,-0.12820021103101284,-0.27992932754141675,-0.14379191093037877,-0.1551097064108183,0.0001,-0.24970859064203818,-0.08501873387248085,-0.3939236526061015,-0.4652659055603566,0.0001,-0.1883156752536326,-0.3183267631414904,-0.16961705401139243,0.13444376543064082,-0.26453980336195065,-0.28301148280833327,-0.30950073804385586,-0.3598037517866117,-0.3285748034226809,-0.21821314214236356,-0.32819099444166616,0.06352936519487931,-0.33334527734490355,-0.3098639060073537,0.12413784228511468,-0.27132897366276487,-0.03198920940030466,0.0001,-0.21503286121746557,0.0001,-0.33344609437314715,-0.34112179215225014,-0.023543704176390075,-0.30698120671144435,-0.40802404343504023,-0.07110134230001859,-0.290874876971656,-0.26127877936550103,-0.13200953791029696,-0.14654158270296752,-0.18361776271362068,-0.4057112714127865,-0.3142152280538083,-0.1333713526037465,-0.14860687858797053,-0.3325490446774267,-0.38335022506970967,-0.13255237409333714
jlgwxc,-0.539699480600473,-0.7746082910183074,-0.04679481585812651,-0.3085916532149979,0.0001,-0.5418434840619368,-0.34203424023538465,-0.5615492711762775,-0.7428084429023848,-0.8515067269258995,0.0001,-0.32609884962825775,-0.5370552609117837,0.01929851302791795,-0.45595361030508597,0.0001,-0.14456162618904528,-0.7120621956497019,-0.13066122077997147,-0.10816533536723077,-0.8296878294545219,-0.35429135306361004,-0.2727937004487218,-0.5799816058097862,-0.48506521382828993,-0.40097324518501276,-0.4050779582795045,-0.6033766563889117,-0.31504245625373434,-0.04084265321879951,-0.08248991507558222,-0.2653462632064223,-0.05808036070123286,0.0001,-0.8303581182925979,0.0001,-0.45107702608893513,-0.2895570459378544,-0.8325144567675768,-0.6867455172019736,-0.5730962008831926,-0.5634153714656026,-0.20986925466704323,-0.6608195223530025,-0.12278160459452515,0.0008253649892955044,-0.5307751494457966,-0.32576579360554375,-0.4695105465810712,-0.3560906742300208,-0.721361909438446,-0.14467960657585813,-0.5217324789145706,0.01300366817243144
jlkm94,-0.24396419566738411,-0.40596994002554576,-0.3861220518754716,-0.39848574192773406,0.0001,-0.6025992697158704,-0.05671845132716841,-0.550611536331249,-0.2227982902655097,-0.3434026696099937,0.0001,-0.08897001525555295,-0.6622325406713429,-0.6980685615501317,-0.4773423761178579,0.0001,-0.29248037333456095,-0.5034792316653428,-0.27525711109118167,-0.4092023294142211,-0.7022989759205642,-0.4966715582929007,-0.19379139747780966,-0.5955608099916438,-0.3765206647301884,-0.5991558678792988,-0.5474520417446042,-0.5664788083722426,-0.2869169331612132,-0.19756444525715633,-0.0035485930896686593,-0.3471812215259809,-0.012995972486629606,0.0001,-0.6267741680798523,0.0001,-0.45864052547605855,-0.5134051054383407,-0.3459004613450073,-0.5845084253413824,-0.6077022570470672,0.0638305269300007,-0.26620346553668656,-0.4253526665307062,-0.1368035929374906,-0.10559836509156209,-0.5628725196417044,-0.5697580066897312,-0.4476155303591007,-0.530199937591767,-0.3658404536913688,-0.19131749118127642,-0.2402866442531109,-0.050003090993505216
jmd5h8,-0.5133042633243184,-0.6250675305934446,-0.34937327773163895,-0.24381448395901115,0.0001,-0.4412797154487421,-0.27687746616419673,-0.6034741923654683,-0.17206215139948733,-0.6965023219527097,0.0001,-0.30577441053676174,-0.6772067528330814,-0.7293022608758843,-0.38695495845660066,0.0001,-0.3190147334109722,-0.7925595554568036,-0.250278446302114,-0.27939740367142507,-0.6931408287173608,-0.5692880315533347,-0.26459790999058536,-0.4644348845248214,-0.4352920897107426,-0.4957357174528692,-0.32700553243189934,-0.7559743411534835,-0.21249574789612627,-0.17169731729419957,-0.1218518435203738,-0.3704798559007746,-0.09181798887730715,0.0001,-0.6993034193782283,0.0001,-0.42626651608995136,-0.6416406824973586,-0.5813782131231519,-0.7474481730501288,-0.40901281681289187,-0.18746165615001095,-0.4200033496908404,-0.6172758076606233,-0.10608474941602565,-0.14303915439337492,-0.526800562256323,-0.4461283753015608,-0.41210020449999674,-0.7693383241330509,-0.5728173360870196,-0.2098283832098855,-0.5110383545441619,-0.0416875263256308
jrrgxf,-0.6809769606398469,-0.574556831608896,-0.30414227176647995,-0.2648732751258614,0.0001,-0.7065073522535056,-0.2717967799375616,-0.5425688148073801,-0.6150901095852246,-0.6773097431083055,0.0001,-0.2913785646504896,-0.3828950587139067,-0.7164623608561224,-0.6357194557067583,0.0001,-0.2283900636420761,-0.8071253148335824,-0.16739267899138693,-0.290534443209049,-0.725936218751507,-0.3969216222635007,-0.2663101886308703,-0.7291427309192124,-0.5384836931119757,-0.48211971325124814,-0.4048286471088558,-0.6769248530703406,-0.2421150973890954,-0.20715371052786968,-0.029871698689384715,-0.2906689123102884,-0.028304109691755876,0.0001,-0.45119646917322226,0.0001,-0.36691633813174473,-0.46909816744497523,-0.5870163080744913,-0.5489052129614118,-0.25287338723312136,-0.4108459530581443,-0.23431477529070688,-0.8178372233411054,-0.033020558543314094,-0.019169700285594976,-0.5570433138340761,-0.49751307477395007,-0.5231330620951303,-0.7761392310621059,-0.5334169403091558,-0.21384953746176114,-0.35383080981572346,0.14678958544982926
kab5zb,-0.5508599617946509,-0.27332982856986426,-0.33945269190718314,-0.2845640618519817,0.0001,-0.3844577431842587,-0.37526800974097707,-0.43497830353847966,0.02838578287699671,-0.4276787604547478,0.0001,-0.2851518016134929,-0.47188483322875235,-0.6131050693370512,-0.3938098600427739,0.0001,-0.3313403748939897,-0.6147123084102686,-0.2598010627056083,-0.1908597536862743,-0.6762524456456662,-0.4700669509121496,-0.17118349436444047,-0.4825260162382302,-0.5578678223052311,-0.6409271602367765,-0.5038531216168008,-0.33000298005273104,-0.3265706409069105,-0.29361198012772766,-0.18795592848240192,-0.36216669367875115,-0.013150587035336761,0.0001,-0.5812480303560567,0.0001,-0.34614912433982875,-0.643324123324077,-0.24986510215525837,-0.4185926932236823,-0.6808454608386907,0.025791704705516314,-0.4656172783596205,-0.5161019991036383,-0.2332364184406159,-0.22244059432676042,-0.6941284353255028,-0.4302286455288622,-0.539140976088925,-0.5301354114350955,-0.2069658577232436,-0.31137639843949155,-0.5091840043240975,-0.036377230037064855
kah89f,-0.5730730068583689,-0.2835622592366052,-0.38075983778950095,-0.30457892978597473,0.0001,-0.3021955693249752,-0.3537721896455535,-0.38912343844589625,-0.19333317620284535,-0.3211646172694318,0.0001,-0.3833308877722039,-0.3579361344815993,-0.40288881080249733,-0.5158447348632305,0.0001,-0.39542165926490175,-0.5457621128708295,-0.13159191899545367,-0.3243474724979028,-0.20867310206771128,-0.3547598216191944,-0.31718109794432253,-0.4456955228056447,-0.4509195140034057,-0.164969431804101,-0.3223025909011731,-0.49664345502223406,-0.25403071368176194,-0.4037657898983478,-0.10485001727100432,-0.3481759938884468,-0.026017420988100448,0.0001,-0.15234285195335373,0.0001,-0.3227113537840288,-0.4805833522741006,-0.29738344169627556,-0.3146180476735832,-0.4842972015790339,-0.16049950260860849,-0.34655638900489305,-0.4588042197638983,-0.0014717423193202617,-0.14975940783963684,-0.5323760668480166,-0.47576753987519427,-0.6104979764327149,-0.2336415384909672,-0.09206480505485855,-0.3234401474804931,-0.46246990483083156,-0.18399272638021555
kdcncc,-0.21031326344319806,-0.08516358128776708,-0.16668844867338437,-0.2560844164455266,0.0001,-0.1737765477745619,-0.08689659395795146,-0.10423303436136863,-0.17541078829962,-0.09596815970820152,0.0001,-0.192607013302367,0.00517385940129127,-0.23340091547327735,-0.36013943283841465,0.0001,-0.020514143551782823,0.002552182631989982,-0.00788862671805967,-0.1440783067884003,-0.1089368273182163,-0.05242934921227373,-0.1353375520076507,-0.21865876223141503,-0.24013551385952214,-0.10836783538856823,-0.2048192558906111,-0.012432137878893827,-0.17844827681754596,-0.1156748838747443,0.03110261370017763,-0.1413433805111182,0.014318370110429341,0.0001,-0.07453838036366102,0.0001,-0.19502295398860742,-0.11724990739072835,-0.14730180129640114,-0.04663627074058769,-0.0596315863604452,-0.14163848858205785,-0.16300286276603893,-0.3166456189879153,0.03230620537833184,-0.04452035016277641,-0.06468341695609647,-0.2132921774168375,-0.21704705626557627,-0.12031180810496021,-0.18574692537939283,-0.1666204814964166,-0.15677334874158105,-0.028575621464395354
