,ajb9b3,ajdqnf,amsh7c,bay6g7,cjdk88,ctkbn4,dlokv6,dsdxd8,dtqb7d,elnfhc,habc8,hemmb2,hmnhx4,hnldm2,jac345,jahq76,jdf5g4,jfk535,jhgn9c,jkn7fc,jlgwxc,jlkm94,jmd5h8,jrrgxf,kab5zb,kah89f,kdcncc,kedgm9,krh5f5,lms8m4,lpnb79,mjpg95,mmg9n6,mtf7w2,mwwcn6,ngtp8b,nhm2p3,njd5zf,nm8c7,oro26b,pecxc9,pt7td,rrg3md,sanfz9,sbpc42,smdvw5,tah5z2,tcdzb7,tjdpzd,tlgdq9,vvmmvd,wahbf,wgocnc,zws2p8
hnldm2,0.483402,0.999908,0.021793,0.000005,0.000000,0.289341,0.000041,0.037613,1.000000,0.999999,0.000000,0.006928,0.426099,0.500000,0.000170,0.000000,0.000028,0.992723,0.000000,0.002310,1.000000,0.000803,0.000001,0.893188,0.434101,0.175847,0.000004,0.872556,0.000288,0.000115,0.000000,0.016472,0.000003,0.000000,0.460629,0.000000,0.009783,0.811505,0.813797,0.380867,0.487036,0.998805,0.044951,0.244344,0.000000,0.000000,0.248038,0.003026,0.003783,0.880448,0.120673,0.000013,0.041359,0.000000
jac345,0.994815,0.657060,0.987089,0.746486,0.001028,0.861084,0.141844,0.999996,0.013449,0.912778,0.001028,0.949014,0.999491,1.000000,0.500000,0.001028,0.785131,0.999808,0.291082,0.800550,0.946976,0.984851,0.656953,0.999747,0.900902,0.753135,0.874308,0.999941,0.930334,0.863626,0.047250,0.884032,0.033133,0.001028,0.876014,0.001028,0.683047,0.994720,0.711605,0.858994,0.994128,0.000005,0.508465,0.593414,0.018101,0.122801,0.969597,0.791907,0.908112,0.998713,0.321067,0.160331,0.972260,0.005066
jahq76,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
jdf5g4,0.989124,0.907946,0.863028,0.756556,0.067978,0.767720,0.929775,0.768356,0.814775,0.645232,0.067978,0.740688,0.199695,0.831807,0.796993,0.067978,0.500000,0.412992,0.279274,0.554666,0.931083,0.709859,0.520045,0.964761,0.956111,0.361195,0.917251,0.507196,0.917124,0.856673,0.156881,0.956850,0.041402,0.067978,0.769882,0.067978,0.847399,0.993053,0.103854,0.260029,0.983300,0.425144,0.726402,0.780904,0.036277,0.602596,0.848060,0.936499,0.983045,0.540227,0.113998,0.856449,0.960225,0.800817
jfk535,0.000000,1.000000,0.000000,0.000000,0.000000,0.999997,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.802229,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.923467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.994745,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999927,0.000000,0.000000,0.000000
jhgn9c,1.000000,0.999825,0.999999,0.999974,0.972812,0.999302,0.997326,0.999988,0.999836,0.999272,0.972812,0.999956,0.999995,0.999994,0.999800,0.972812,0.999502,0.990437,0.500000,0.999976,0.999796,0.989161,0.999181,0.999999,0.997227,0.999865,0.999820,0.996379,1.000000,1.000000,0.990263,0.999390,0.991515,0.972812,0.999787,0.972812,0.995712,0.964220,0.999549,0.999379,0.999994,0.999860,0.994472,1.000000,0.998252,0.843672,0.974835,0.999979,0.999999,0.999986,0.994527,0.999322,0.985599,0.994177
jkn7fc,0.999995,0.999892,0.999225,0.999923,0.961007,0.999742,0.992755,0.999571,0.998996,0.997932,0.961007,0.999763,0.987848,0.999999,0.999999,0.961007,0.999706,0.999668,0.996848,0.500000,0.999751,0.999868,0.999646,0.999994,0.999911,0.999598,0.999938,0.679255,0.999962,0.999993,0.392081,0.999505,0.966657,0.961007,0.999830,0.961007,0.999905,0.999992,0.980597,0.999999,1.000000,0.977289,0.999813,0.999616,0.998235,0.998031,0.998878,1.000000,0.999976,0.992770,0.992884,0.999969,0.999977,0.999066
jlgwxc,0.000000,0.838795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.883020,0.463061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999998,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.824637,0.000000,0.000000,0.000000,0.483889,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999894,0.000000,0.000000,0.000000
jlkm94,0.007059,0.367257,0.311192,0.124553,0.000000,0.945964,0.000006,0.760713,0.077243,0.074657,0.000000,0.000473,0.985861,0.999854,0.468149,0.000000,0.008786,0.662537,0.002142,0.154303,0.999697,0.500000,0.001302,0.940235,0.070176,0.928346,0.862219,0.693097,0.017150,0.006852,0.000000,0.021637,0.000006,0.000000,0.979569,0.000000,0.369045,0.688614,0.126366,0.921945,0.934298,0.000015,0.066421,0.448595,0.000121,0.000029,0.757744,0.875215,0.387879,0.810735,0.333210,0.000792,0.021190,0.000000
jmd5h8,0.991970,0.999937,0.606930,0.220779,0.000517,0.994654,0.569673,0.999999,0.035697,0.999888,0.000517,0.565157,1.000000,1.000000,0.964916,0.000517,0.575426,1.000000,0.220978,0.370847,0.999996,0.999246,0.500000,0.991133,0.956590,0.964067,0.609288,1.000000,0.178324,0.057271,0.003678,0.798874,0.005428,0.000517,0.999998,0.000517,0.985902,0.999999,0.999998,1.000000,0.951018,0.000955,0.925070,0.999999,0.016179,0.102831,0.990302,0.982496,0.772633,1.000000,0.999884,0.142702,0.999725,0.000884
jrrgxf,0.373637,0.012619,0.000000,0.000000,0.000000,0.444397,0.000000,0.000114,0.032004,0.170558,0.000000,0.000000,0.000130,0.414536,0.117205,0.000000,0.000000,0.000014,0.000000,0.000001,0.366091,0.000009,0.000000,0.500000,0.001203,0.000355,0.000211,0.087388,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000412,0.000000,0.000005,0.000323,0.026764,0.002166,0.000003,0.000000,0.000000,1.000000,0.000000,0.000000,0.002739,0.000325,0.000370,0.000000,0.001855,0.000000,0.000027,0.000000
kab5zb,0.453080,0.008781,0.003450,0.001787,0.000000,0.048409,0.005114,0.131163,0.000000,0.154256,0.000000,0.000110,0.098860,0.659196,0.031170,0.000000,0.004612,0.639023,0.000210,0.000285,0.945118,0.144158,0.000002,0.236986,0.500000,0.914663,0.169188,0.010913,0.005366,0.001583,0.000000,0.020154,0.000000,0.000000,0.745517,0.000000,0.001607,0.800394,0.001007,0.040319,0.933147,0.000000,0.106490,0.241004,0.000006,0.000079,0.873863,0.108581,0.186473,0.392608,0.001284,0.001025,0.308662,0.000000
kah89f,0.999818,0.958639,0.947669,0.734035,0.041159,0.845482,0.965356,0.956837,0.580465,0.986389,0.041159,0.956183,0.952290,0.975810,0.998201,0.041159,0.954198,0.999352,0.174211,0.962463,0.755611,0.945035,0.784395,0.998410,0.993430,0.500000,0.885915,0.995406,0.771271,0.962356,0.137653,0.914569,0.023809,0.041159,0.743002,0.041159,0.909968,0.990039,0.864985,0.953158,0.998349,0.464575,0.952900,0.993533,0.004579,0.468420,0.999275,0.997406,0.999926,0.776844,0.270222,0.822353,0.978507,0.557931
kdcncc,0.530295,0.205169,0.554244,0.554390,0.025002,0.391311,0.244357,0.243707,0.611753,0.364233,0.025002,0.587457,0.106375,0.647601,0.907342,0.025002,0.070774,0.049966,0.021310,0.259875,0.250540,0.069408,0.268778,0.765733,0.649906,0.251775,0.500000,0.101923,0.327130,0.329899,0.020095,0.252883,0.081556,0.025002,0.178391,0.025002,0.403481,0.288694,0.199099,0.094164,0.192260,0.438930,0.361339,0.822872,0.001582,0.062185,0.173830,0.462969,0.702147,0.328694,0.526274,0.350384,0.364895,0.079489
kedgm9,0.951677,0.734213,0.016505,0.174185,0.000000,0.995549,0.001399,0.710473,0.789702,0.669311,0.000000,0.008167,0.585034,1.000000,0.992422,0.000000,0.002232,0.999975,0.000463,0.005353,0.999958,0.532554,0.031836,0.999992,0.833495,0.618015,0.487563,0.500000,0.151028,0.141760,0.000000,0.167718,0.000000,0.000000,0.999862,0.000000,0.124053,0.638862,0.709235,0.992269,0.965601,0.280687,0.281173,0.997694,0.000003,0.000619,0.590766,0.783945,0.188500,0.961943,0.216822,0.017254,0.111370,0.000000
krh5f5,0.999934,0.456814,0.692285,0.940611,0.133179,0.993451,0.909441,0.985569,0.844110,0.906768,0.133179,0.799421,0.795596,0.937533,0.997812,0.133179,0.946390,0.983444,0.653213,0.633852,0.952655,0.977404,0.826668,0.999461,0.991846,0.908341,0.980930,0.928939,0.500000,0.852938,0.000599,0.983632,0.490592,0.133179,0.557810,0.133179,0.966171,0.886655,0.521082,0.603655,0.952406,0.326792,0.942039,0.988764,0.538341,0.438327,0.984614,0.991663,0.963913,0.987668,0.422724,0.960623,0.855854,0.004871
lms8m4,0.999831,0.989755,0.945608,0.997604,0.371692,0.999999,0.992051,1.000000,0.999410,0.999821,0.371692,0.999581,1.000000,0.999932,0.987889,0.371692,0.962148,1.000000,0.987981,0.968726,0.999861,0.999992,0.992666,1.000000,0.999853,0.999982,1.000000,1.000000,0.995764,0.500000,0.694540,0.998363,0.824798,0.371692,0.999999,0.371692,0.999950,0.999997,0.991954,1.000000,1.000000,0.697055,0.998669,0.999989,0.679451,0.690957,1.000000,0.999972,0.999953,0.999753,0.622476,0.945703,0.999825,0.459444
lpnb79,0.210787,0.404027,0.566870,0.314863,0.361011,0.525331,0.653539,0.066852,0.748286,0.267148,0.361011,0.550821,0.182204,0.568147,0.704879,0.361011,0.310307,0.652904,0.722140,0.865067,0.617780,0.745248,0.317557,0.494961,0.872775,0.875991,0.276346,0.206518,0.223671,0.671198,0.500000,0.591692,0.699651,0.361011,0.760000,0.361011,0.314178,0.985831,0.328122,0.591468,0.887116,0.573050,0.984511,0.579227,0.108807,0.785265,0.827414,0.493670,0.767134,0.463332,0.085498,0.613826,0.502132,0.731594
mjpg95,0.915402,0.666013,0.973227,0.987810,0.343295,0.999717,0.952557,0.996524,0.734372,0.916764,0.343295,0.898324,0.987580,0.999700,0.976032,0.343295,0.947376,0.990353,0.877205,0.983100,0.998006,0.983962,0.973364,0.997491,0.975110,0.969253,0.999536,0.985458,0.980326,0.935786,0.024739,0.500000,0.058709,0.343295,0.998113,0.343295,0.925872,0.967141,0.968896,0.842147,0.986416,0.113910,0.980571,0.985986,0.807155,0.950607,0.982982,0.993924,0.990350,0.999267,0.970723,0.897236,0.948295,0.445124
mmg9n6,0.999997,0.993470,0.999960,0.999745,0.991006,0.999859,0.988162,0.993172,0.999529,0.998912,0.991006,0.997982,0.986897,0.999997,0.999384,0.991006,0.988992,0.966253,0.995977,0.998679,0.999054,0.960164,0.996469,0.999977,0.999960,0.995916,0.999998,0.892173,0.998720,0.996314,0.645685,0.993477,0.500000,0.991006,0.998755,0.991006,0.999789,0.996469,0.999863,0.999796,0.999987,0.997742,0.999969,0.999999,0.998944,0.999837,0.989147,0.999982,0.999586,0.998746,0.997596,0.999700,0.993608,0.999276
mtf7w2,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
mwwcn6,0.744905,0.587245,0.000002,0.000001,0.000000,0.882837,0.027531,0.178662,0.710174,0.995777,0.000000,0.038035,0.339632,0.202779,0.351544,0.000000,0.000007,0.548231,0.000000,0.000612,0.999711,0.023393,0.000076,0.302071,0.532110,0.002452,0.004613,1.000000,0.000535,0.000026,0.000000,0.004000,0.000000,0.000000,0.500000,0.000000,0.190257,0.773901,0.988868,0.330775,0.000711,0.010575,0.001567,0.576433,0.000000,0.000000,0.038943,0.077129,0.074808,0.171939,0.469523,0.000002,0.402775,0.000000
ngtp8b,0.999462,1.000000,0.984250,0.869892,0.500000,0.999960,0.756576,0.999809,1.000000,1.000000,0.500000,0.988953,0.998010,0.999992,0.966898,0.500000,0.428621,0.999999,0.846902,0.986255,0.142158,0.935983,0.987291,0.999994,0.981079,0.224760,0.996164,0.999978,0.955812,0.491546,0.707222,0.425250,0.265512,0.500000,0.997911,0.500000,0.996787,0.999937,1.000000,0.999994,0.999627,1.000000,0.463764,0.999996,0.197579,0.787994,0.981140,0.897545,0.981911,0.381309,1.000000,0.054063,0.999229,0.958547
nhm2p3,0.999903,0.999481,1.000000,1.000000,0.995971,1.000000,0.998931,0.999992,0.866096,0.999999,0.995971,0.999979,1.000000,1.000000,0.999934,0.995971,0.999999,0.999987,0.999483,1.000000,0.999992,1.000000,0.999080,0.999991,0.982135,1.000000,1.000000,0.999991,0.999998,0.999999,0.998619,0.999999,0.996847,0.995971,1.000000,0.995971,0.500000,1.000000,0.999943,1.000000,0.999994,0.997918,1.000000,0.999705,0.998913,0.982512,1.000000,1.000000,1.000000,1.000000,0.998865,0.999902,0.875788,0.995355
njd5zf,0.999917,0.072969,0.000000,0.000211,0.000000,0.406664,0.000500,0.999930,0.259235,0.204563,0.000000,0.001837,0.077467,0.590567,1.000000,0.000000,0.000185,0.000000,0.000000,0.000000,0.926307,0.010709,0.000239,0.997644,1.000000,0.000000,0.025441,0.235158,0.000094,0.000002,0.000000,0.052074,0.000000,0.000000,0.125489,0.000000,1.000000,0.500000,0.043287,0.341323,0.040007,0.002197,0.000216,0.999526,0.000000,0.000003,0.000545,0.021192,0.000713,0.400930,0.111772,0.000191,1.000000,0.000000
nm8c7,0.999995,0.633323,0.072223,0.101543,0.000012,0.859825,0.801061,0.999560,0.976967,0.997847,0.000012,0.994033,0.841686,0.991583,1.000000,0.000012,0.485775,1.000000,0.000211,0.008699,0.999120,0.454027,0.708175,1.000000,1.000000,0.824925,0.194494,0.999620,0.402188,0.966068,0.004309,0.267979,0.014915,0.000012,0.524013,0.000012,0.999999,0.990325,0.500000,0.997620,0.964554,0.578782,0.429281,1.000000,0.000188,0.041003,0.686431,0.955939,0.577422,0.999301,0.574067,0.132500,0.999999,0.003894
oro26b,0.019183,0.024872,0.004803,0.000053,0.000000,0.038348,0.000000,0.180115,0.000000,0.097168,0.000000,0.003679,0.385471,0.995822,0.007291,0.000000,0.000000,0.997974,0.000000,0.002241,0.998909,0.000401,0.000000,0.029314,0.073995,0.000376,0.002863,0.573937,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.160254,0.000000,0.028512,0.042848,0.130946,0.500000,0.031214,0.000000,0.001144,0.010446,0.000000,0.000000,0.007162,0.001181,0.000861,0.274692,0.334849,0.000000,0.189555,0.000000
pecxc9,0.217944,0.963432,0.173692,0.095905,0.000000,0.958554,0.000001,0.847566,0.000218,0.939829,0.000000,0.012891,0.987424,1.000000,0.845200,0.000000,0.001464,1.000000,0.001697,0.034128,0.999997,0.708606,0.065246,0.877423,0.273072,0.928996,0.974865,0.969860,0.019211,0.000005,0.000000,0.091861,0.000016,0.000000,0.999934,0.000000,0.650602,0.588511,0.993321,0.999924,0.500000,0.000064,0.298475,0.935419,0.000054,0.000006,0.423943,0.806416,0.115088,0.999999,0.988860,0.033644,0.650647,0.000000
pt7td,0.910319,1.000000,0.972095,0.770536,0.365599,0.891908,0.693198,0.999994,0.850224,1.000000,0.365599,0.735050,1.000000,1.000000,0.647291,0.365599,0.999304,1.000000,0.949514,0.997312,1.000000,0.999992,0.806760,0.152342,0.000104,0.999839,0.999846,1.000000,0.587147,0.032339,0.749447,0.795839,0.377044,0.365599,1.000000,0.365599,0.724845,1.000000,1.000000,1.000000,0.999949,0.500000,0.999589,0.997958,0.920725,0.993020,0.999998,0.999992,0.972412,1.000000,1.000000,0.812176,0.996392,0.408977
rrg3md,0.979767,0.964812,0.826828,0.965027,0.225072,0.999834,0.974841,0.992770,0.988036,0.868623,0.225072,0.976924,0.990254,0.850081,0.997393,0.225072,0.898758,0.989825,0.543047,0.971913,0.560978,0.944931,0.995326,0.999899,0.650937,0.928056,0.999747,0.996926,0.996598,0.912944,0.056982,0.874308,0.289894,0.225072,0.959147,0.225072,0.922501,0.860238,0.883451,0.997867,0.999965,0.925693,0.500000,0.927261,0.163677,0.621843,0.991171,0.998277,0.996833,0.865571,0.979949,0.810983,0.974406,0.862182
sanfz9,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
sbpc42,0.707339,0.840057,0.588091,0.567207,0.703139,0.505156,0.948055,0.503979,0.410491,0.792674,0.703139,0.813231,0.559756,0.533647,0.835767,0.703139,0.890433,0.331122,0.540396,0.775027,0.939402,0.593923,0.830065,0.796023,0.807495,0.904087,0.109962,0.665411,0.402422,0.800080,0.808279,0.948104,0.838549,0.703139,0.649563,0.703139,0.498702,0.958797,0.705960,0.575533,0.849092,0.327821,0.862194,0.841741,0.500000,0.592372,0.680885,0.854588,0.757975,0.911626,0.435167,0.713238,0.243627,0.258997
smdvw5,0.999770,0.469240,0.943271,0.936126,0.154908,0.999689,0.994410,0.999879,0.996767,0.995829,0.154908,0.999881,0.997983,0.999804,0.995205,0.154908,0.936473,0.998217,0.887708,0.688988,0.997849,0.979577,0.900859,1.000000,1.000000,0.999971,0.546033,0.883054,0.985375,0.999193,0.446929,0.989882,0.629602,0.154908,0.614468,0.154908,0.999965,1.000000,0.710591,0.325678,0.999382,0.944152,0.994904,0.990672,0.202282,0.500000,0.999996,0.980540,0.999597,0.909029,0.046299,0.983345,0.999999,0.266648
tah5z2,0.999420,0.930233,0.320171,0.733604,0.000743,0.994277,0.652411,0.999998,0.965703,0.712213,0.000743,0.998368,0.998742,0.804744,1.000000,0.000743,0.337988,1.000000,0.000042,0.005069,0.848967,0.622239,0.997225,0.999999,1.000000,0.870387,0.852251,0.997801,0.756683,0.330019,0.000020,0.727259,0.268591,0.000743,0.081305,0.000743,1.000000,0.796810,0.723087,0.991945,0.655608,0.543302,0.691116,1.000000,0.001901,0.014518,0.500000,0.996881,0.550200,0.997661,0.838514,0.608434,1.000000,0.000658
tcdzb7,0.998758,0.586346,0.044058,0.280583,0.000022,0.822818,0.844386,0.974678,0.657478,0.742208,0.000022,0.995906,0.829069,0.720215,0.999843,0.000022,0.757972,0.953148,0.001466,0.059957,0.670418,0.214993,0.819426,0.999919,0.993388,0.564588,0.004709,0.846617,0.562842,0.958380,0.000107,0.308757,0.013923,0.000022,0.078379,0.000022,0.999399,0.921729,0.110428,0.905555,0.681564,0.207861,0.253837,0.998317,0.000067,0.165547,0.440321,0.500000,0.498442,0.993753,0.361817,0.153498,0.999900,0.016335
