,ajb9b3,ajdqnf,amsh7c,bay6g7,cjdk88,ctkbn4,dlokv6,dsdxd8,dtqb7d,elnfhc,habc8,hemmb2,hmnhx4,hnldm2,jac345,jahq76,jdf5g4,jfk535,jhgn9c,jkn7fc,jlgwxc,jlkm94,jmd5h8,jrrgxf,kab5zb,kah89f,kdcncc,kedgm9,krh5f5,lms8m4,lpnb79,mjpg95,mmg9n6,mtf7w2,mwwcn6,ngtp8b,nhm2p3,njd5zf,nm8c7,oro26b,pecxc9,pt7td,rrg3md,sanfz9,sbpc42,smdvw5,tah5z2,tcdzb7,tjdpzd,tlgdq9,vvmmvd,wahbf,wgocnc,zws2p8
habc8,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
hemmb2,-0.7475947154402244,-0.22923291366049198,-0.6828688517061746,-0.7526073661333929,0.0001,-0.7316116564533597,-0.4717662341497969,-0.7835004872908987,-0.46176974432559714,-0.2664572103218828,0.0001,-0.6236374226943737,-0.7209036725920404,-0.7997438856010209,-0.760138656185715,0.0001,-0.6583110195092031,-0.7384350455672013,-0.558764740287003,-0.6211074548723625,-0.5216637359838953,-0.7579849362395906,-0.7252309051981813,-0.7151831777412571,-0.53676038080218,-0.5472063316384399,-0.760358618665958,-0.7364624976111246,-0.6960924325525341,-0.5689655627061053,-0.3797423481702116,-0.7266429650154077,-0.4387937373009973,0.0001,-0.6960877341698681,0.0001,-0.6763996147211827,-0.6691404986752756,-0.1909038320322091,-0.6834760274785068,-0.6937137494930347,-0.35184514273280154,-0.6065608929247647,-0.69886351137527,-0.6387062443657674,-0.1631973320365299,-0.7363580779328147,-0.749470682872372,-0.7268506412180356,-0.8169588583515948,-0.34813724917869754,-0.66200241638564,-0.5787193521935231,-0.23643508239664573
hmnhx4,-0.812114658041019,-0.2022358374827952,-0.5845946480509625,-0.7436542881104301,0.0001,-0.8062841623018971,-0.5455864715885378,-0.8311887323169875,-0.46152095431387724,-0.24078645273175564,0.0001,-0.7435316773516509,-0.7155932536439529,-0.7802685514503482,-0.8100425458674069,0.0001,-0.6192595944324104,-0.8071877315875755,-0.549906096710458,-0.2684156935011471,-0.46323892000029887,-0.7259368740615558,-0.761676811103174,-0.7161194705549515,-0.8568845697293118,-0.5335883806659923,-0.7932135995173821,-0.6478344598924873,-0.6664099138295622,-0.4606316333750594,-0.22986200561614326,-0.7448452790689977,-0.5962105763010115,0.0001,-0.48852649719667973,0.0001,-0.7453887965570389,-0.6454019188871903,-0.19347689395387688,-0.6766939119788806,-0.585042866888431,-0.33387574354015764,-0.7753576684989533,-0.7337758161874697,-0.6267293510031957,-0.2790992354943792,-0.7828704507753677,-0.8265586232210438,-0.7816292425307695,-0.7291721885399045,-0.2936725135302067,-0.7645538146094083,-0.8548963847999637,-0.10245170105499735
hnldm2,-0.7374040273184066,-0.3264136640106208,-0.5202890746393793,-0.7093352512084132,0.0001,-0.7586907138274059,-0.3544266078322906,-0.5611274162350373,-0.7950162462248379,-0.45427245945023303,0.0001,-0.6384755986426002,-0.591577517056132,-0.7499217307979149,-0.6241920977608469,0.0001,-0.4413415204776021,-0.7683339149865006,-0.33451889646962246,-0.4440140225443419,-0.8058975210856976,-0.6301702973691365,-0.5495915669633167,-0.8245732077044822,-0.6304699452851844,-0.4326959195641306,-0.6384045370747408,-0.7622281644614589,-0.3297200218151368,-0.4192519321872651,-0.2861438090284859,-0.5650935359471452,-0.34869318271764,0.0001,-0.8043745631372576,0.0001,-0.7824960803727294,-0.581968753425273,-0.3610061794616085,-0.7291993303956228,-0.5438364360267713,-0.6600610057974038,-0.5183978986134549,-0.6109645656966383,-0.42579776987834733,-0.05952043750448826,-0.540180439382289,-0.5903673653506115,-0.5199108244496863,-0.6967850332528719,-0.5483335894211795,-0.5474362202227437,-0.6218502905792797,-0.18625401102062175
jac345,-0.761487094541906,-0.26221753755601424,-0.6851347500373188,-0.7915938609037275,0.0001,-0.7043241433041375,-0.4309324663256904,-0.7491975843514427,-0.49732778130359895,-0.31386503945833744,0.0001,-0.7081113575205464,-0.739225867772796,-0.8570762954037067,-0.6622756270820449,0.0001,-0.6021174133374363,-0.8094710558272061,-0.5047153975375162,-0.5196899624363096,-0.5920894845525009,-0.770805720362958,-0.6751158898472567,-0.7417968942295122,-0.6400068973979108,-0.45673662359489275,-0.7832542181939427,-0.8363322600511356,-0.5807923415542513,-0.4695856573329391,-0.3765235526205085,-0.7017727938709619,-0.3904111269391948,0.0001,-0.7622907707101476,0.0001,-0.7519506684634799,-0.7218240953304254,-0.25755967617829995,-0.7504514870219657,-0.6075755345901968,-0.37333747754915364,-0.565384399974978,-0.7094696204785668,-0.531703909468636,-0.15407190092319414,-0.6046121766325506,-0.7356751527074591,-0.7136301374428843,-0.7828632599240498,-0.38446525514126967,-0.6481934134057534,-0.7117932445151021,-0.2581693070332334
jahq76,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
jdf5g4,-0.5341346753591671,-0.1331185433240447,-0.5514734576822445,-0.5237952498870753,0.0001,-0.5865833434569085,-0.4844088367484036,-0.5317290934720589,-0.3092482152304229,-0.1402387856788352,0.0001,-0.5350424118640427,-0.5150580403902709,-0.5572208532014863,-0.5910866628626108,0.0001,-0.5807866209885831,-0.4395580987786393,-0.5962246803462488,-0.40361425004688206,-0.2910777723486344,-0.4662758043376871,-0.4827920613807659,-0.4893512449029173,-0.5043092948209025,-0.3751369737568325,-0.5329711409730571,-0.43361172279017623,-0.7010416459673358,-0.606227310804031,-0.498282727777944,-0.6187022295892692,-0.46831430853357103,0.0001,-0.36930212907425286,0.0001,-0.43324612877675983,-0.6568070969459446,-0.07206830848510237,-0.4847241664083307,-0.6213269971119216,-0.22135024048072083,-0.6106956976082047,-0.43486709323118666,-0.6125890621319358,-0.2368666692974723,-0.5692316103519768,-0.6373040052444396,-0.6705809504838498,-0.30375322141145744,-0.17998698811515718,-0.6591662729159263,-0.6136851583423674,-0.4510205729901825
jfk535,-0.6705940488745149,-0.35999782000380304,-0.5929088680712704,-0.7970276676451087,0.0001,-0.8091742620667254,-0.40313727216062617,-0.7183702176558817,-0.7144065392370542,-0.3985858938461614,0.0001,-0.7154056675159262,-0.6925649806563802,-0.8287120606886323,-0.5983361736685164,0.0001,-0.5121714000138409,-0.8314892470442335,-0.49295310382295526,-0.5015357395065628,-0.6142658259356866,-0.6636361833284985,-0.649088649662437,-0.8152345104217817,-0.6609426918774607,-0.37173898774022995,-0.8176900166708978,-0.8013071415728643,-0.5017420968031241,-0.41408568356801834,-0.39233522861249054,-0.6448073306259208,-0.4096350021294937,0.0001,-0.7428264657884338,0.0001,-0.8180135873591675,-0.6753338990612358,-0.33651888567789984,-0.7768859894005514,-0.6254096727812095,-0.5613728659312983,-0.5479768715328845,-0.747246850038296,-0.45574286273991593,-0.12446209021800661,-0.6293456693993249,-0.7356410717228506,-0.555404178113856,-0.7479292899149798,-0.5154897382382991,-0.4964823642854469,-0.6676251813241693,-0.29688833360725336
jhgn9c,-0.6473625449539631,-0.1555370921672758,-0.717517028745133,-0.6114830191551339,0.0001,-0.45598202854520176,-0.5401782708983441,-0.6428392243770781,-0.34021745810791965,-0.13467006856088853,0.0001,-0.6808490914936417,-0.6870921863760813,-0.6157947679610968,-0.657744622078294,0.0001,-0.6084209448485012,-0.5320589811981288,-0.5433163699566392,-0.538973363690331,-0.23394482010184195,-0.5043355138407047,-0.6153241480244401,-0.6019778913423867,-0.6785394934187904,-0.6176531837404511,-0.5709089438176429,-0.4880402574730627,-0.6962812947608317,-0.6078182519231183,-0.5351863572556507,-0.6659855346510846,-0.522865577145447,0.0001,-0.44326134271948353,0.0001,-0.4750532697119216,-0.5483368808316399,-0.10894307633353639,-0.5149364302672037,-0.6409461034253267,-0.2546000095860254,-0.6557472710838449,-0.7678004341035423,-0.6376039772779372,-0.13804315642097828,-0.586363549848159,-0.6891586791355994,-0.689258258357143,-0.6306518746029337,-0.21548827612239496,-0.6785678345233419,-0.5955767750069545,-0.26705448449003344
jkn7fc,-0.6033121329406254,-0.1362488779846285,-0.579078516210552,-0.5516198301029409,0.0001,-0.43253901152112073,-0.43980250350420635,-0.6530992780304004,-0.26732605584012753,-0.1434561799011299,0.0001,-0.5716846446695742,-0.4945082613149697,-0.6504366701106346,-0.6797931828093674,0.0001,-0.5308409063086936,-0.6143808440435865,-0.5332844489515016,-0.011475721322878234,-0.23921069819254337,-0.5912370872004498,-0.6569521469699152,-0.5217735636428733,-0.689616719194703,-0.5517261444815461,-0.5909836331548287,-0.2829755573986723,-0.672356516347654,-0.5821654531139389,-0.4298933614387822,-0.6858052255158207,-0.608729033732021,0.0001,-0.406826541462895,0.0001,-0.549985473643225,-0.6960495952326506,-0.0696881769542452,-0.5971113950601576,-0.6898474350408736,-0.176919368706165,-0.708884475391849,-0.43011230863522104,-0.6265989818398642,-0.2062257942300088,-0.5120937990712938,-0.7006356534554864,-0.6624347659266445,-0.44122427145351223,-0.1951904620934441,-0.7264278771589245,-0.6965688512150583,-0.35202331065765796
jlgwxc,-0.7407063209715555,-0.44086996798352296,-0.2997483344710358,-0.7427886929467791,0.0001,-0.7573363013594213,-0.4338780863036384,-0.6332807466972228,-0.7930109753271223,-0.5122374883189,0.0001,-0.6487974880566457,-0.5960657921180001,0.11369811419065048,-0.7037861894160925,0.0001,-0.4407841008296954,-0.7679392450238413,-0.2939856948901391,-0.326009084104377,-0.8050908772268501,-0.652828699756764,-0.573657084807839,-0.8223560199231599,-0.6272100470831826,-0.4283743405765638,-0.7528553580968707,-0.762010794194759,-0.4993234984178515,-0.12485079676735927,-0.3308621327151388,-0.563748615367093,-0.368535125115739,0.0001,-0.8485415626686897,0.0001,-0.8139812293424287,-0.10214306113196861,-0.4238834007399804,-0.7609646253100164,-0.5476775676249444,-0.6583031945077213,-0.25713838141478823,-0.69577346374679,-0.42710713630021624,0.0645097947237241,-0.5426983928797862,-0.6175868879382499,-0.6134517248835626,-0.6027875547749549,-0.6122192462622669,-0.5426872611606278,-0.6589463725721388,0.09600473479466869
jlkm94,-0.7062980029792204,-0.31070295854979113,-0.5502615083083576,-0.7694585460783294,0.0001,-0.7650271329077606,-0.3892002073110188,-0.7023686790557573,-0.4926840097584274,-0.2520550389181271,0.0001,-0.634946027970257,-0.6913006118119552,-0.8374154450312314,-0.7351199968066306,0.0001,-0.5405446802014002,-0.7660567018417006,-0.5223718064327798,-0.5037718388449537,-0.6650467602042276,-0.763235362829185,-0.6546779579921844,-0.6286394148074936,-0.5529767229978416,-0.49840767678255843,-0.7684191637959381,-0.7666858820762342,-0.5546825057939924,-0.3509775716545197,-0.27659538935731337,-0.5764270496692019,-0.3801511764417071,0.0001,-0.8311170925568768,0.0001,-0.8012534118625966,-0.6180628335562084,-0.29441834974369213,-0.801743855552723,-0.5855135059305893,-0.18410523340910145,-0.5565606504137941,-0.5902268187203656,-0.5253611308290943,-0.17120278245280507,-0.6462072830183411,-0.7830141208973255,-0.6675654687676992,-0.7059176947623654,-0.45174307102586525,-0.5795903204945885,-0.6665577583994461,-0.2003579130114607
jmd5h8,-0.5614667532004498,-0.5717057335734997,-0.37431171720347894,-0.6091270765212982,0.0001,-0.4416414524684342,-0.21694704654740823,-0.44487256421967825,-0.6055716176153991,-0.6486785599045303,0.0001,-0.47308871886746107,-0.45683147437916477,-0.6312648220137597,-0.4606018397853447,0.0001,-0.3489999097543855,-0.6288361730433989,-0.3143770821912713,-0.30229092849175127,-0.8544983432450587,-0.5401539081773183,-0.36864677653376476,-0.4682411328224832,-0.31259001688603055,-0.29642923832634455,-0.5802485584030564,-0.6158219910377557,-0.2870704957874058,-0.19748272448992216,-0.2055637288826493,-0.38570361149210736,-0.2191691117929311,0.0001,-0.7566983349883365,0.0001,-0.6727894653429262,-0.4278370527001016,-0.5041309499586079,-0.6271632111757168,-0.35539367933681604,-0.5811968601415325,-0.3692260653948733,-0.3867370001216837,-0.2969315786791886,-0.0987128319688133,-0.3920160561281907,-0.525645255167558,-0.3789917326008596,-0.5586923782705813,-0.7433813763275245,-0.37666664144329237,-0.46955658936090666,-0.10352748883719817
jrrgxf,-0.7917956751387152,-0.3277976045921193,-0.554484035565471,-0.7985588719649664,0.0001,-0.8369885287027855,-0.3523124725752911,-0.717523276656712,-0.6725278097991597,-0.36220580864590385,0.0001,-0.73656268250545,-0.25072031296907266,-0.8381704502744801,-0.7776702390418044,0.0001,-0.262644338414666,-0.8443856213390146,-0.4436054692534067,-0.5245253962524594,-0.6851417507916433,-0.7606966828637435,-0.672994536636,-0.8461156111509659,-0.7254698509862039,-0.43583798291009457,-0.8129794548255896,-0.8001642959649805,-0.5231462551308738,-0.2843920605136361,-0.29834805973616607,-0.6699696556938969,-0.42736715764710853,0.0001,-0.6899959611101354,0.0001,-0.7539697679708633,-0.5562415510433852,-0.28548642908906946,-0.7236923789951301,-0.41571014526571115,-0.518572038905896,-0.5295868064295208,-0.8091332973425346,-0.4961503421571854,-0.05091018342171952,-0.6586035081556367,-0.7424667176227349,-0.6615275296058207,-0.8087114781244856,-0.45802400992964815,-0.5574518203206401,-0.5754234304566737,-0.02082866575489614
kab5zb,-0.745020550698584,-0.19490271042780355,-0.7079316576722663,-0.7613693446371059,0.0001,-0.5396440137434458,-0.5264134972290425,-0.6381914197351141,-0.05541886289885973,-0.25683175344357684,0.0001,-0.7183619714572552,-0.7473677530878491,-0.7973572281345931,-0.7120488841362811,0.0001,-0.6702787009547444,-0.7941382752717715,-0.6149882679023286,-0.4641478693670968,-0.5279313563283651,-0.7935161290101272,-0.6933290816208597,-0.377543804998784,-0.608208450738692,-0.5988800893819972,-0.7593661567436453,-0.6635335480302035,-0.6341505818872152,-0.4834924928804297,-0.512090444598782,-0.6581260124284377,-0.43379633671101697,0.0001,-0.7174506098226466,0.0001,-0.6839783643135993,-0.7833933017640594,-0.16279508354629843,-0.7593241527679745,-0.765471336923869,-0.11533031083618574,-0.6119026714228819,-0.5915151790713843,-0.6930097405597853,-0.32988744324083036,-0.8006952795191494,-0.799330368703811,-0.7359218730256064,-0.7798540488932032,-0.27103468024235866,-0.7413823721197165,-0.7812829990215163,-0.28999001911037126
kah89f,-0.5539921071529013,-0.114830712572816,-0.6797787476729757,-0.502587770171642,0.0001,-0.46572760302086713,-0.6146198726479629,-0.5200095476326068,-0.30541111142898214,-0.14117074232777096,0.0001,-0.6145271828787545,-0.516965891598265,-0.42871069029553366,-0.6468817258396176,0.0001,-0.6142157076797026,-0.5965567637525867,-0.5392542346101872,-0.6517600901231152,-0.1722062360400971,-0.530658546049849,-0.5771138849431732,-0.45204119766389467,-0.6446217226959724,-0.4525303324942301,-0.4685712892762267,-0.5385706035105994,-0.5056693895994716,-0.6459416816875645,-0.6037972802539564,-0.5771577482112813,-0.5582658930496033,0.0001,-0.041928405683938894,0.0001,-0.41448159338188384,-0.5480337503379797,-0.10065205457427105,-0.3897265884011638,-0.5488407176085396,-0.2269520480670453,-0.5824025704475562,-0.6213567162258621,-0.5639754705969487,-0.2335281979040983,-0.7490469872160834,-0.5474248401527423,-0.7480903182055268,-0.30139209053055893,-0.18092643065755573,-0.6516776396811846,-0.6350970292815192,-0.3355332070809981
kdcncc,-0.6580870660599951,-0.13845626994362034,-0.5881714651941893,-0.6687531969673944,0.0001,-0.6442469107293429,-0.5853432343300848,-0.627962195009055,-0.2986138074099765,-0.19037440725920088,0.0001,-0.7055815524998381,-0.570433844022986,-0.7013752912219694,-0.6940465663257093,0.0001,-0.5913726594793592,-0.6488753911940683,-0.6281209285124105,-0.663105794166783,-0.35628529338587217,-0.7020232534764509,-0.6375627950164047,-0.5660144158796366,-0.6948372349246169,-0.5810686753308958,-0.6755014414427291,-0.60497712169386,-0.6595613375493918,-0.5836405560116839,-0.5261781412945614,-0.6839378343583241,-0.4145003344469468,0.0001,-0.5702308493960573,0.0001,-0.5585073632474628,-0.704080748504293,-0.15684903615161386,-0.5983071206014507,-0.7046723672490096,-0.18936950503433708,-0.7200170032728698,-0.7061329907502086,-0.6667278963316575,-0.23362086832706808,-0.6968070404552845,-0.7231290952687068,-0.7237153063637594,-0.6499048101955642,-0.25597559399528447,-0.6611806630629569,-0.650440191377766,-0.35294858073473834
