,ajb9b3,ajdqnf,amsh7c,bay6g7,cjdk88,ctkbn4,dlokv6,dsdxd8,dtqb7d,elnfhc,habc8,hemmb2,hmnhx4,hnldm2,jac345,jahq76,jdf5g4,jfk535,jhgn9c,jkn7fc,jlgwxc,jlkm94,jmd5h8,jrrgxf,kab5zb,kah89f,kdcncc,kedgm9,krh5f5,lms8m4,lpnb79,mjpg95,mmg9n6,mtf7w2,mwwcn6,ngtp8b,nhm2p3,njd5zf,nm8c7,oro26b,pecxc9,pt7td,rrg3md,sanfz9,sbpc42,smdvw5,tah5z2,tcdzb7,tjdpzd,tlgdq9,vvmmvd,wahbf,wgocnc,zws2p8
mtf7w2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mwwcn6,-12.253528,-25.921709,-17.854302,-18.135521,-51.341129,-11.221194,-17.559663,-11.089650,-9.262182,-22.744539,-51.341129,-136.917918,-7.062401,-11.405918,-18.152551,-51.341129,-19.865962,-40.214651,-16.073497,-13.759889,-5.460599,384.190218,-12.053151,-13.605492,-1.315354,-22.180287,-15.407971,-10.910863,-11.652085,-23.248784,-21.648318,-2.185451,-23.135513,-51.341129,0.000000,-51.341129,-11.033476,-9.629253,-26.701059,-2.590953,-25.017389,-16.643292,-10.427485,-8.649977,-20.303991,-43.620013,-6.046206,-26.939147,-3.349326,1.152772,-18.642116,-11.514828,-2.287448,-45.015646
ngtp8b,13.253641,67.764683,7.899216,13.761446,0.000000,14.049089,5.357815,10.257215,33.079785,60.379892,0.000000,10.805333,9.381824,14.334364,10.730553,0.000000,6.401359,14.369100,4.707960,6.695261,25.947163,11.391526,9.276120,17.507374,10.185120,-3.262329,13.689026,14.123348,7.590016,5.528873,4.162119,7.243857,3.795952,0.000000,19.822547,0.000000,16.922948,9.109403,69.375959,14.000927,8.362947,45.479332,6.535103,11.898878,1.634070,2.917040,8.133221,11.186942,9.744341,9.669492,49.866653,5.727789,10.853285,4.795653
nhm2p3,-9.227332,-29.879239,-13.661990,-13.263278,-52.001796,-19.012953,-19.938560,-9.771308,-16.966913,-29.022987,-52.001796,13.943400,-10.109757,-9.073956,-16.075085,-52.001796,-16.128049,-20.319384,-15.760619,-10.508601,-15.184434,-27.348935,-11.286024,-15.743679,-9.986123,-16.924101,-13.410173,-21.607296,-10.678002,-19.852410,-28.970155,-1.685790,-25.614664,-52.001796,-10.832161,-52.001796,0.000000,-12.658988,-30.875984,26.727002,-16.461316,-22.276636,-12.631430,-33.439111,-14.511107,-43.429112,-8.820871,-54.545442,2.437647,-50.888031,-23.847310,-7.813017,-7.089556,-33.515810
njd5zf,-46.367286,-28.209638,-10.313001,-86.840732,-47.483084,76.189200,-13.902483,-40.278840,-9.317750,-26.164929,-47.483084,155.508175,4.220132,45.545809,-21.599664,-47.483084,-3.672277,-24.336247,-14.927283,-27.430029,-12.611463,8.706192,15.768562,90.519893,-22.534672,-17.173408,-71.989990,87.962978,-6.583748,-17.515020,-22.784756,34.265344,-11.912020,-47.483084,-7.663609,-47.483084,-70.862623,0.000000,-31.374096,43.832326,-7.090765,-18.135697,2.260411,-49.834735,-10.857532,-33.379943,-5.159564,-28.252422,7.477002,16.918747,-20.480442,6.799244,-32.211834,-35.843231
nm8c7,51.957536,3.070789,35.036522,43.801318,-9.437863,32.999164,25.459310,53.534610,19.064657,5.565753,-9.437863,55.508482,42.377274,52.473173,54.348808,-9.437863,38.457237,55.608904,18.507470,-2.731145,12.516180,45.231177,49.304959,47.425795,52.932796,21.887411,39.429958,43.339043,24.177510,33.806776,19.300834,32.526187,24.764494,-9.437863,25.920252,-9.437863,45.649576,45.121416,0.000000,51.815221,26.761150,10.565845,36.111545,54.820042,22.702767,-2.384516,14.712110,47.130768,30.148657,54.259142,8.727814,38.834535,55.492327,8.343497
oro26b,-0.830637,-41.207293,-39.797490,1.480698,-63.139088,-0.181377,-36.075892,9.750414,-44.866096,-43.389689,-63.139088,6.923145,29.591098,-1.436822,3.967935,-63.139088,-42.818166,-1.525377,-35.060119,-37.222063,-66.669707,3977.309462,-80.541840,1.668845,18.402027,-36.546195,0.663852,-1.108096,-42.393967,-34.727603,-39.716045,-51.134440,-33.401108,-63.139088,9.839748,-63.139088,-1.077073,-39.747262,-41.169860,0.000000,-44.116201,-34.071993,-52.594940,19.242884,-34.963298,-48.499843,-65.907595,2.491858,-68.392272,5.193838,-34.074980,-46.424840,5.085415,-49.493364
pecxc9,8.238377,-15.096935,14.404515,37.319955,-32.645803,6.602841,-6.349411,17.467686,-29.917064,-13.154963,-32.645803,25.825693,22.485886,73.385560,18.194015,-32.645803,4.101528,53.888429,2.742852,4.180002,4.566363,43.133507,24.145965,-11.129600,3.978087,8.020326,30.536295,31.269618,5.184045,-11.229936,-9.439567,18.803107,-0.230687,-32.645803,23.560617,-32.645803,17.187303,7.725683,-15.896141,36.431252,0.000000,-23.458279,9.027749,3.143278,10.309794,-21.738516,14.511004,53.316351,19.193563,84.467665,-7.414686,19.065186,20.989437,-21.054759
pt7td,36.155944,16.890869,30.524833,44.947468,2.509224,29.494168,21.274557,32.719368,9.439103,19.426937,2.509224,31.618470,37.013975,51.481523,34.196064,2.509224,30.929117,51.580769,27.748144,27.458082,41.350512,42.643835,33.916226,11.189273,11.283746,25.790491,42.668404,42.791740,27.622574,7.986561,23.606606,24.975700,20.743611,2.509224,61.171982,2.509224,45.528199,33.741270,16.345751,50.521244,32.078102,0.000000,31.697859,24.772775,28.123878,19.071530,33.774235,42.241828,30.699389,44.405798,24.039584,31.318423,35.394046,17.582132
rrg3md,-0.664598,-15.498651,11.484215,3.362025,-25.116625,11.007314,6.093723,18.621829,-4.395718,-18.158294,-25.116625,11.629444,13.198742,1.895434,5.188327,-25.116625,13.831299,5.491034,12.543531,10.374591,-17.236236,5.873097,16.807778,7.204835,0.568508,-3.092728,7.749678,9.540376,18.162357,11.622257,3.164286,6.520241,12.288228,-25.116625,-3.731103,-25.116625,0.050949,10.301962,-16.927978,7.998857,14.630315,-9.315541,0.000000,4.105520,6.715062,-13.745169,6.545601,4.359811,12.633993,7.949543,-10.778555,13.850418,10.137679,4.206062
sanfz9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sbpc42,-4.542658,-36.966419,1.554055,-7.036516,-47.174410,-9.045739,-6.632231,4.181267,-25.290833,-34.694006,-47.174410,2.701648,0.699190,-2.922580,-3.075328,-47.174410,2.434625,-5.981874,-4.364605,-5.901237,-23.943590,-0.073926,6.985769,-13.750353,-2.412875,-3.318116,-5.937118,-5.250943,-1.873676,-8.912456,-11.785210,1.874701,-6.101000,-47.174410,-14.869354,-47.174410,-10.663677,13.399495,-37.038400,-6.524035,0.349512,-32.132698,2.127535,-4.044814,0.000000,-22.281777,0.649635,2.680539,4.520980,-2.488256,-33.083415,4.005042,0.739831,-18.060980
smdvw5,15.194613,-9.505709,16.071572,11.844240,-12.880067,13.244002,19.913749,10.291714,4.456166,-6.367961,-12.880067,19.965180,15.136325,20.498186,15.950476,-12.880067,17.957447,16.318194,22.106077,7.336064,1.385857,12.443322,13.276994,16.545832,25.884584,23.149583,8.528284,-2.777837,21.586285,27.067392,17.008814,12.719378,12.990042,-12.880067,-5.148690,-12.880067,10.149809,28.250435,-9.804327,1.614478,16.885561,-0.133220,22.087014,9.600078,18.828841,0.000000,27.432859,17.325754,20.282805,5.733924,-11.674798,22.697264,23.115087,10.907155
tah5z2,-0.100831,-20.270712,7.503933,3.945724,-32.333751,2.184723,8.999495,29.871011,-7.813545,-24.344573,-32.333751,13.922821,16.735067,-15.527287,24.901267,-32.333751,16.261145,15.436702,0.517931,-6.893580,-14.955593,5.494620,38.243750,6.876803,30.848291,7.038828,4.423091,3.045575,5.755232,-2.184794,1.553229,11.005893,14.673654,-32.333751,-20.056087,-32.333751,7.859033,-5.867803,-23.416154,6.808920,-1.522067,-13.708639,5.630191,26.778433,5.601842,-26.959623,0.000000,17.761132,8.083345,17.027262,-15.362264,20.054195,34.417573,-19.871398
tcdzb7,-198.609260,-26.834856,-4.617452,18.697135,-44.220127,9.186066,-6.031308,10.252411,-10.787139,-25.094005,-44.220127,17.864470,-0.157686,8.679472,10.991643,-44.220127,1.807158,228.933398,-11.322581,-10.389153,-11.499151,18.643477,41.668173,21.567962,28.612508,-10.083939,23.374966,22.034862,-8.434386,-4.942171,-7.291437,2.254110,-7.892113,-44.220127,-7.904762,-44.220127,9.068093,8.863070,-28.894831,5.072039,3.859836,-18.135669,-8.732139,-106.788246,-2.911624,-28.416203,-1.312240,0.000000,12.484728,-58.078649,-20.231030,7.932018,77.410539,-20.629033
tjdpzd,-7.672878,-34.342539,-0.813351,-7.767452,-46.368960,-10.747171,-10.124556,1.801741,-21.328573,-34.929818,-46.368960,-6.756144,9.430458,-2.077273,-5.444992,-46.368960,15.637067,-6.455873,-7.133263,-12.118178,-24.974470,-4.716449,3.504499,-7.095513,-8.513528,-11.043309,-11.512528,-9.419087,-0.432255,0.864050,-11.220148,-0.650966,-7.736100,-46.368960,-22.212779,-46.368960,-12.746079,-0.079726,-35.832249,-12.301537,-6.714894,-25.735564,-1.018685,-12.075422,-5.890721,-28.298600,4.650350,-3.487835,0.000000,0.446008,-29.847823,-4.606188,-9.558391,-20.392448
tlgdq9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
vvmmvd,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
wahbf,-6.480692,-35.709010,8.475895,-8.116711,-44.289348,-13.201843,-6.424625,4.773239,-21.845100,-31.476471,-44.289348,-3.037039,11.025492,-1.507898,-3.628207,-44.289348,2.880885,-10.564832,-2.207443,-1.080088,-29.971248,-1.540071,2.867872,-8.060680,-3.017454,-7.266402,-10.849457,-6.006774,14.040412,-0.227155,-4.497464,3.976683,-7.653347,-44.289348,-11.183628,-44.289348,-14.342194,3.672340,-32.274124,-7.710514,-3.777145,-25.671772,5.788913,-0.401336,-3.139771,-24.665288,-2.010087,0.253360,3.315737,-3.575973,-26.776458,0.000000,-7.097874,-12.319989
wgocnc,24.679602,-12.935330,15.770598,43.548450,-31.962204,20.064322,-8.490380,27.723055,0.015721,-9.597282,-31.962204,9.544424,18.274350,76.928623,14.814099,-31.962204,8.948909,39.521335,1.206704,7.692187,7.633218,21.553198,14.708445,20.289549,2.102690,3.282131,28.949025,22.306166,5.024762,-4.080433,-5.716335,13.034279,-4.935482,-31.962204,35.383572,-31.962204,23.650649,9.157348,-14.316146,23.118211,9.743326,-7.793048,2.685618,21.035321,5.034640,-21.893988,11.719656,31.531183,14.868163,70.004101,-5.161572,7.324784,0.000000,-16.598363
zws2p8,8.842270,4.803786,16.492453,11.702355,0.643559,13.292305,13.383394,19.718437,11.334757,2.161938,0.643559,18.864893,14.446772,27.324303,17.392154,0.643559,15.997682,16.606360,18.035234,10.954916,0.958941,15.244108,22.102405,18.423494,18.989429,14.450460,15.172804,12.938417,18.264309,14.136717,15.391876,17.103253,18.752867,0.643559,-0.073071,0.643559,10.869641,20.387326,3.138531,4.265947,8.369411,7.613153,23.445552,20.717864,16.527436,12.059934,17.554717,18.042064,13.732645,18.883337,3.132804,17.008429,16.758166,0.000000
